Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Under District Deoria, Construction of road from Gate to Parsia Chhitni Singh Primary School from Block Bankata Village, Nawada, Parsia Chhitni Singh Pitch Marg, Lot No 14","Under District Deoria, Construction of road from Gate to Parsia Chhitni Singh Primary School from Block Bankata Village, Nawada, Parsia Chhitni Singh Pitch Marg, Lot No 14",Please refer Tender documents. ,NA ,"34,00,000",Civil Works,NA ,Tender,90.0,NA ,Deoria,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur  ",20-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,1.0,SBI Bank,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"68,000",No,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,19/SE RED Gorakhpur/Deoria/26-27 Dt 20/04/2026,2026_REDUP_1149857_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,18-May-2026 01:00 PM,01-Jun-2026 12:30 PM,18-May-2026 01:00 PM,30-May-2026 12:00 PM,NA ,NA ,18-May-2026 01:00 PM,30-May-2026 12:00 PM,09-Jun-2026 12:00 PM,"2,714",Nil,Nil,No,AOC,Finance,Summary,Dileep Shukla,09-Jun-2026 02:54 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,18-Jun-2026 09:31 AM,finsummary_2153045.pdf (1114.92 KB),1.0,6137849.0,M/S FBS CONSTRUCTION,INR,"4,009,257.55",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1149857_14,19/SE RED Gorakhpur/Deoria/26-27 Dt 20/04/2026,"Under District Deoria, Construction of road from Gate to Parsia Chhitni Singh Primary School from Block Bankata Village, Nawada, Parsia Chhitni Singh Pitch Marg, Lot No 14",1,6138400,M/S AMETHIYA CONSTRUCTION,28-May-2026 01:53 PM,Rejected-Finance,Rejected,18-Jun-2026 09:31 AM,18-Jun-2026,"INR 4,009,257.55",180.0,Dileep Shukla,18-Jun-2026 10:02 AM,19_14.pdf (1115.00 KB),Technical,Summary,Dileep Shukla,01-Jun-2026 04:12 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er Surya Prakash EE RED Deoria, Mr Kanhaiya Lal DAO RED Deoria",Dileep Shukla,05-Jun-2026 09:02 AM,09-Jun-2026 12:00 PM,techsummary_2153045.pdf (159.62 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6137849,M/S FBS CONSTRUCTION,29-May-2026 03:11 PM,Accepted-AOC,AOC,18-Jun-2026 10:02 AM,,,,,,,,,,,,,,,,,,,AOC
