S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,766.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,A.D,"30,000",No,fixed,,Nil,Nil,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN,41/EE/RED/2025-26,2026_REDUP_1129730_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,24-Mar-2026 04:00 PM,30-Mar-2026 12:30 PM,24-Mar-2026 04:00 PM,30-Mar-2026 12:00 PM,NA ,NA ,24-Mar-2026 04:00 PM,30-Mar-2026 12:00 PM,04-Apr-2026 12:00 PM,125 meter interlocking and drain construction work from Vijay Karan house to Lalli Prajapati house in village Kusmara Bavani of development block Kadaura,125 meter interlocking and drain construction work from Vijay Karan house to Lalli Prajapati house in village Kusmara Bavani of development block Kadaura,Please refer Tender documents. ,NA ,"14,83,000",Civil Works - Roads,NA ,Rate Contract,90.0,90.0,JALAUN,284001.0,NA ,NA ,NA ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,No ,No,AOC,sheelendra singh,Internal,sharad srivastava anup kumar mishra,Sheelendra Singh,23-Jun-2026 02:32 PM,finsummary_2107413.pdf (413.14 KB),Technical,technical to be opened,SHARAD SRIVASTAVA,02-Apr-2026 01:26 PM,technical_2107413.pdf,sheelendra singh,Internal,sharad srivastava anup mishra,SHARAD SRIVASTAVA,02-Apr-2026 01:34 PM,04-Apr-2026 12:00 PM,techsummary_2107413.pdf (1890.20 KB),Finance,financial cover to be opened,SHARAD SRIVASTAVA,09-Apr-2026 05:50 PM,finance_2107413.pdf,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN,2026_REDUP_1129730_1,41/EE/RED/2025-26,125 meter interlocking and drain construction work from Vijay Karan house to Lalli Prajapati house in village Kusmara Bavani of development block Kadaura,1.0,6004139.0,RAM JI DOHLIYA CONTRACTOR & SUPPLIERS,INR,"1,480,361.08",1,6004240,MAA PITAMBRA ASSOCIATE,25-Mar-2026 10:49 AM,Rejected-Finance,2nd,23-Jun-2026 02:32 PM,23-Jun-2026,"INR 1,480,361.08",90.0,Sheelendra Singh,23-Jun-2026 02:35 PM,236.pdf (169.00 KB),bond photo uplode,AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6004139,RAM JI DOHLIYA CONTRACTOR & SUPPLIERS,25-Mar-2026 08:49 AM,Accepted-AOC,accepted,23-Jun-2026 02:35 PM,,,,,,,,AOC
