Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,360",Nil,Nil,No,EE,NAGAR NIGAM ALIGARH,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"14,98,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,"1,50,000",No,fixed,,Nil,Nil,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(121)/NNA/2025-26,2026_DOLBU_1116049_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,13-Apr-2026 05:00 PM,22-Apr-2026 11:00 AM,13-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,NA ,NA ,13-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,14-May-2026 04:15 PM,AOC,CE,Internal,EE,Rajesh Kumar,19-May-2026 05:05 PM,finsummary_2120389.pdf (193.42 KB),Technical,all documents complete,Rajesh Kumar,14-May-2026 12:14 PM,technical_2120389.pdf,CE,Internal,EE,Danish Haider Naqvi,14-May-2026 04:13 PM,14-May-2026 04:15 PM,techsummary_2120389.pdf (193.41 KB),Finance,ok,Rajvir Singh,19-May-2026 04:10 PM,,BOQ Comparative Chart,1,6059031,M/S HARSH ENTERPRISES,20-Apr-2026 03:51 PM,Accepted-AOC,ok,04-Jun-2026 08:15 PM,1.0,6059031.0,M/S HARSH ENTERPRISES,INR,"1,483,020",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1116049_2,6269(121)/NNA/2025-26,NIRMAN WORK,04-Jun-2026,"INR 1,483,020",30.0,Rajvir Singh,04-Jun-2026 08:15 PM,cammetti.pdf (193.00 KB),ok,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6059102,TEJ PRAKASH,21-Apr-2026 02:04 PM,Rejected-Finance,OK,19-May-2026 05:05 PM,,,,,,,,,,,,,,,,,AOC
