Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,"1,32,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Executive Engineer,Office of the Executive Engineer Kanpur Division Lower Ganga Canal Kanpur 208004,13-Jun-2026 10:00 AM,18-Jun-2026 12:00 PM,13-Jun-2026 10:00 AM,18-Jun-2026 11:00 AM,NA ,NA ,13-Jun-2026 10:00 AM,18-Jun-2026 11:00 AM,19-Jun-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",02/EE/2026-27,2026_UPIDC_1160393_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,766.0,Nil,Nil,No,1.0,Regarding Ragistration,Other,,Silt clearance of Bannajakha Escape from k.m. 7.000 to 16.000,Silt clearance of Bannajakha Escape from k.m. 7.000 to 16.000,Please refer Tender documents. ,NA ,"13,17,000",Civil Works - Canal,NA ,Tender,90.0,10.0,Kanpur,208004.0,NA ,NA ,NA ,Office of the E.E.K.D.L.G.C. Kanpur,No ,No,AOC,Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam 5 Sarthak 6 Jaiswar Pramod Kumar 7 Ram Prakash 8 Vinod Kumar,Mahendra Kumar,19-Jun-2026 12:19 PM,19-Jun-2026 01:00 PM,techsummary_2174678.pdf (188.74 KB),Finance,Financial Bid open by committee,Mahendra Kumar,19-Jun-2026 01:20 PM,finance_2174678.pdf,BOQ Comparative Chart,Mahendra Kumar,Internal,1 Mahendra Kumar 2 Durn Kumar 3 Surya Mani Singh 4 Pankaj Gautam 5 Sarthak 6 Jaiswar Pramod Kumar 7 Ram Prakash 8 Vinod Kumar,Mahendra Kumar,19-Jun-2026 03:50 PM,finsummary_2174678.pdf (188.74 KB),Technical,Technical bid open by committee,Mahendra Kumar,18-Jun-2026 03:41 PM,technical_2174678.pdf,1,6203537,M/S Vinay Construction,18-Jun-2026 10:02 AM,Accepted-AOC,L1,25-Jun-2026 02:28 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",2026_UPIDC_1160393_1,02/EE/2026-27,Silt clearance of Bannajakha Escape from k.m. 7.000 to 16.000,1.0,6203537.0,M/S Vinay Construction,INR,"624,079.29",24-Jun-2026,"INR 624,079.29",10.0,Mahendra Kumar,25-Jun-2026 02:28 PM,01.pdf (208.00 KB),Boq,AOC
,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6203963,SHIVAM CONSTRUCTION CO.,18-Jun-2026 10:45 AM,Rejected-Finance,L2,19-Jun-2026 03:50 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6193623,USHA TIWARI GOVT. CONTRACTOR,14-Jun-2026 01:54 PM,Rejected-Finance,L3,19-Jun-2026 03:50 PM,,,,,,,,,,,,,,,,,AOC
