Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Executive Engineer,"Room No.48, Second Floor, Vikas Bhawan, Rampur",27-Mar-2026 10:00 AM,22-Apr-2026 12:30 PM,27-Mar-2026 10:00 AM,22-Apr-2026 12:00 PM,NA ,NA ,27-Mar-2026 10:00 AM,22-Apr-2026 12:00 PM,27-Apr-2026 10:00 AM,1.0,SBI Bank,graam haradaasapur prataapapur mein prem sinh ke ghar se uchch haradaasapur praa0vi0 tak intaralaaking rod va naalee nirmaan.,graam haradaasapur prataapapur mein prem sinh ke ghar se uchch haradaasapur praa0vi0 tak intaralaaking rod va naalee nirmaan.,Please refer Tender documents. ,NA ,"11,40,774",Civil Works,NA ,Tender,90.0,90.0,Rampur,244901.0,NA ,NA ,NA ,Vikas Bhawan,No ,No,1.0,DateCorrigendum,Date,,"23,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE RAMPUR,2096/RED/Tender/ Bond Clerk/2025-26 Dated- 16.03.2026 (S.No.03),2026_REDUP_1130208_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Bid opening Summary,Lalit Kumar,27-Apr-2026 11:59 AM,,BOQ Comparative Chart,Dushyant Pratap,Internal,"Dushyant Pratap EE, Sunil Singh DAO, Lalit Kumar AE",Lalit Kumar,23-Apr-2026 03:48 PM,27-Apr-2026 10:00 AM,techsummary_2108431.pdf (322.06 KB),Technical,Bid opening Summary,Lalit Kumar,22-Apr-2026 03:29 PM,,Dushyant Pratap,Internal,"Dushyant Pratap EE, Sunil Singh DAO, Lalit Kumar AE",Lalit Kumar,30-Apr-2026 04:33 PM,finsummary_2108431.pdf (291.54 KB),23-May-2026,"INR 1,140,772.21",90.0,Lalit Kumar,03-Jun-2026 10:20 AM,Hardaspur_Pratapur_Prem.pdf (406.00 KB),BOQ,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE RAMPUR,2026_REDUP_1130208_1,2096/RED/Tender/ Bond Clerk/2025-26 Dated- 16.03.2026 (S.No.03),graam haradaasapur prataapapur mein prem sinh ke ghar se uchch haradaasapur praa0vi0 tak intaralaaking rod va naalee nirmaan.,1.0,6062198.0,CHOKHE LAL CONTRACTOR,INR,"1,140,772.21",1,6062198,CHOKHE LAL CONTRACTOR,22-Apr-2026 10:16 AM,Accepted-AOC,AOC,03-Jun-2026 10:20 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6062342,M/S CHHABRA BUILDERS AND CONTRACTORS,22-Apr-2026 11:30 AM,Rejected-Finance,L2,30-Apr-2026 04:33 PM,AOC
