Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
26-Jun-2026,"INR 4,325,477.41",180.0,Dileep Shukla,26-Jun-2026 06:32 PM,05_11.pdf (852.00 KB),Technical,Summary,Dileep Shukla,19-May-2026 02:32 PM,,Er D K Shukla SE RED Gorakhpur Circle,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Katyayani Prasad DAO RED Gorakhpur",Dileep Shukla,24-May-2026 10:49 AM,28-May-2026 12:00 PM,techsummary_2141606.pdf (1781.54 KB),Finance,Summary,Dileep Shukla,29-May-2026 01:16 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,26-Jun-2026 06:14 PM,finsummary_2141606.pdf (851.71 KB),1.0,6121971.0,AMBEY ENETRPRISES,INR,"4,325,477.41",1,6121971,AMBEY ENETRPRISES,18-May-2026 11:08 AM,Accepted-AOC,AOC,26-Jun-2026 06:32 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1145572_11,05/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,"Under District Gorakhpur, Construction of Road from Subash Yadav house to Thegu Nishad house on the road GM in Gram Sabha Jaurhar, Lot No 11",AOC,1.0,SBI Bank,"Under District Gorakhpur, Construction of Road from Subash Yadav house to Thegu Nishad house on the road GM in Gram Sabha Jaurhar, Lot No 11","Under District Gorakhpur, Construction of Road from Subash Yadav house to Thegu Nishad house on the road GM in Gram Sabha Jaurhar, Lot No 11",Please refer Tender documents. ,NA ,"37,27,000",Civil Works,NA ,Tender,90.0,NA ,Gorakhpur,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",11-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,"2,714",Nil,Nil,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur","74,540",No,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,05/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,2026_REDUP_1145572_11,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,05-May-2026 06:55 PM,19-May-2026 12:30 PM,05-May-2026 06:55 PM,18-May-2026 12:00 PM,NA ,NA ,05-May-2026 06:55 PM,18-May-2026 12:00 PM,28-May-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6122387,M/S ARYAN ENTERPRISES,17-May-2026 06:44 PM,Rejected-Finance,Rejected,26-Jun-2026 06:14 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),AOC
