Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
EE,Internal,,Praveen Prakash Gautam,25-May-2026 04:24 PM,28-May-2026 02:00 PM,techsummary_2135382.pdf (318.43 KB),10-Jun-2026,"INR 142,605.5",30.0,Praveen Prakash Gautam,10-Jun-2026 04:06 PM,1789.pdf (121.00 KB),Technical,"09 bids received, in which 03 admitted and rest rejected",Praveen Prakash Gautam,25-May-2026 04:21 PM,technical_2135382.pdf,1.0,6084975.0,MAHENDRA KUMAR CONTRACTOR,INR,"142,605.5",Finance,All Admitted,Praveen Prakash Gautam,29-May-2026 11:42 AM,finance_2135382.pdf,BOQ Comparative Chart,EE,Internal,,Praveen Prakash Gautam,10-Jun-2026 04:04 PM,finsummary_2135382.pdf (1071.37 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",2026_UPIDC_1143214_10,02/E.E/2026-27,Cleaning of Bhagwantpur Dhakia Natha Drain Between Km.0.000 to Km 4.000 for Year 2026-27(Lot 10),1,6085722,INTJAR AHMAD THEKEDAR,03-May-2026 08:12 PM,Rejected-AOC,Not Admitted,10-Jun-2026 04:06 PM,AOC,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,28-May-2026 02:00 PM,1.0,SBI Bank,1.0,Cleaning of Bhagwantpur Dhakia Natha Drain Between Km.0.000 to Km 4.000 for Year 2026-27(Lot 10),Date,,"4,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",02/E.E/2026-27,2026_UPIDC_1143214_10,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Cleaning of Bhagwantpur Dhakia Natha Drain Between Km.0.000 to Km 4.000 for Year 2026-27(Lot 10),Cleaning of Bhagwantpur Dhakia Natha Drain Between Km.0.000 to Km 4.000 for Year 2026-27(Lot 10),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,Office Sharda Sagar Division Pilibhit,No ,No,677.0,Nil,Nil,No,Executive Engineer,Office Sharda Sagar Division Pilibhit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6084975,MAHENDRA KUMAR CONTRACTOR,04-May-2026 04:09 AM,Accepted-AOC,Admitted,10-Jun-2026 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6086032,M/s Hindustan Construction,04-May-2026 09:13 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6086363,M/s Jograj Contractor,04-May-2026 08:53 AM,Rejected-AOC,Not Admitted,10-Jun-2026 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6084360,M/s Lekhraj Contractor,03-May-2026 10:04 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6077867,M/S MOHD ISRAIL,03-May-2026 12:14 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6084958,M/S RIZWAN CONTRACTOR,03-May-2026 03:31 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6086385,NDPSY Enterprises,04-May-2026 01:07 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6085408,RANA ENTERPRISES,03-May-2026 06:00 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
