Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,fee,25-May-2026 11:00 AM,04-Jun-2026 11:00 AM,25-May-2026 11:00 AM,01-Jun-2026 05:00 PM,25-May-2026 11:00 AM ,01-Jun-2026 05:00 PM ,25-May-2026 11:00 AM,01-Jun-2026 05:00 PM,22-Jun-2026 10:00 AM,"2,331",EO,NPP Atrauli,No,EO,NPP Atrauli,Road and drain construction work,Road and drain construction work,Road and drain construction work ,NA ,"19,75,707",Civil Works,NA ,Tender,180.0,180.0,Atrauli,202280.0,NA ,NA ,NA ,NPP Atrauli,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,90-13/2026-27/24-05-2026,2026_DOLBU_1153157_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,DD - Demand Draft,"39,514",No,fixed,,EO,NPP Atrauli,AOC,Amita varun,Internal,Amita Varun EO Rohit Shukla JE Rajkumar Verma Account Incharge,Rohit Shukla,22-Jun-2026 06:01 PM,finsummary_2160260.pdf (65.11 KB),Technical,3 bidder participated in this tender,Rohit Shukla,20-Jun-2026 07:12 PM,technical_2160260.pdf,Amita varun,Internal,EO Amita Varun Rohit Shukla JE Rajkumar verma Account in charge,Rohit Shukla,20-Jun-2026 09:20 PM,22-Jun-2026 10:00 AM,techsummary_2160260.pdf (64.43 KB),Finance,3 bidder bid admitted in this process,Rohit Shukla,22-Jun-2026 02:00 PM,finance_2160260.pdf,BOQ Comparative Chart,1.0,6159380.0,CP SINGH ENTERPRISES,INR,"1,965,828",Directorate of Local Bodies UP||Nagar Palika Parishad Atrauli Aligarh,2026_DOLBU_1153157_1,90-13/2026-27/24-05-2026,Road and drain construction work,1,6159380,CP SINGH ENTERPRISES,01-Jun-2026 03:31 PM,Accepted-AOC,L1,22-Jun-2026 08:08 PM,22-Jun-2026,"INR 1,965,828",180.0,Rohit Shukla,22-Jun-2026 08:08 PM,AOC13.pdf (54.00 KB),this tender issue to Ms CP Singh enterprises according of lowest bid cost,AOC
,,.pdf,tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6150230,gungun contractor,28-May-2026 09:07 PM,Rejected-AOC,L3,22-Jun-2026 08:08 PM,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6154702,M/S NISHTHA CONTRACTOR,30-May-2026 02:56 PM,Rejected-AOC,L2,22-Jun-2026 08:08 PM,,,,,,,,AOC
