S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,RTGS - RTGS Payment,16-May-2026 03:00 PM,06-Jun-2026 12:00 PM,16-May-2026 03:00 PM,06-Jun-2026 11:00 AM,NA ,NA ,16-May-2026 03:00 PM,06-Jun-2026 11:00 AM,16-Jun-2026 03:05 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,548.0,NP,GABHANA,No,Const. of C.C. Road and drain in Nagar Panchayat Gabhana ward no.04 Chanderveer house to Magraj house.,Const. of C.C. Road and drain in Nagar Panchayat Gabhana ward no.04 Chanderveer house to Magraj house.,Please refer Tender documents. ,NA ,"4,64,564",Civil Works,NA ,Tender,30.0,30.0,Const. of C.C. Road and drain in Nagar Panchayat G,202136.0,NA ,NA ,NA ,"N.P. GABHANA, ALIGARH",No ,No,"46,456",No,fixed,,NP,GABHANA,"N.P. GABHANA, ALIGARH","N.P. GABHANA, ALIGARH",1.0,Corrigendum,Date,,Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,2084/NPG/2026-27,2026_DOLBU_1149253_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Finance,Finance Bid Admitted,naveen kumar,16-Jun-2026 05:55 PM,finance_2151648.pdf,BOQ Comparative Chart,EO,Internal,"JE, LIPIK",naveen kumar,17-Jun-2026 02:11 PM,finsummary_2151648.pdf (50.40 KB),1.0,6155050.0,A S CONTRACTOR AND SUPPLIER,INR,"459,778.99",1,6155050,A S CONTRACTOR AND SUPPLIER,30-May-2026 05:11 PM,Accepted-AOC,accepted,17-Jun-2026 06:43 PM,Directorate of Local Bodies UP||Nagar Panchayat Gabhana Aligarh,2026_DOLBU_1149253_13,2084/NPG/2026-27,Const. of C.C. Road and drain in Nagar Panchayat Gabhana ward no.04 Chanderveer house to Magraj house.,EO,Internal,"JE, LIPIK",Renu Yadav,16-Jun-2026 03:02 PM,16-Jun-2026 03:05 PM,techsummary_2151648.pdf (51.95 KB),17-Jun-2026,"INR 459,778.99",90.0,Renu Yadav,17-Jun-2026 06:43 PM,L1_13.pdf (131.00 KB),Technical,Technical Bid Admitted,naveen kumar,16-Jun-2026 01:46 PM,technical_2151648.pdf,AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,6154879,M/S BHUPENDRA CONSTRUCTION COMPANY,30-May-2026 03:57 PM,Rejected-AOC,accepted,17-Jun-2026 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,6165375,Neelam Singh Developers,03-Jun-2026 04:44 PM,Rejected-AOC,accepted,17-Jun-2026 06:43 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
