S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6068765.0,DINESH CONSTRUCTION WORK,INR,"957,207",Directorate of Local Bodies UP||Nagar Palika Parishad Kasganj Kasganj,2026_DOLBU_1139570_2,692/15Vitt/2026-2027RTender Date 20/04/2026,2/2 Kasba kasganj ke ward 22 main Eidgah Road par Gudiya ke makan se Amarchandra ke makan tak evn Yamin Haji ke makan tak rabadamold tail sadak nail nirman kary,1,6068765,DINESH CONSTRUCTION WORK,25-Apr-2026 03:30 PM,Accepted-AOC,AOC,09-Jun-2026 12:17 PM,08-Jun-2026,"INR 957,207",90.0,Vivek Tripathi,09-Jun-2026 12:17 PM,RT2.pdf (502.00 KB),AOC,Eo Npp Kasganj,Internal,three,Vivek Tripathi,21-May-2026 02:34 PM,finsummary_2127766.pdf (425.66 KB),Technical,T.BID,Vivek Tripathi,11-May-2026 01:23 PM,technical_2127766.pdf,Eo Npp Kasganj,Internal,Three,Vivek Tripathi,11-May-2026 03:08 PM,11-May-2026 03:30 PM,techsummary_2127766.pdf (927.38 KB),Finance,F.Bid,Vivek Tripathi,20-May-2026 03:35 PM,finance_2127766.pdf,BOQ Comparative Chart,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Kasganj Kasganj,692/15Vitt/2026-2027RTender Date 20/04/2026,2026_DOLBU_1139570_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,21-Apr-2026 10:00 AM,28-Apr-2026 11:00 AM,21-Apr-2026 10:00 AM,27-Apr-2026 05:00 PM,NA ,NA ,21-Apr-2026 10:00 AM,27-Apr-2026 05:00 PM,11-May-2026 03:30 PM,1,FDR - Fixed Deposit,2/2 Kasba kasganj ke ward 22 main Eidgah Road par Gudiya ke makan se Amarchandra ke makan tak evn Yamin Haji ke makan tak rabadamold tail sadak nail nirman kary,Kasba kasganj ke ward 22 main Eidgah Road par Gudiya ke makan se Amarchandra ke makan tak evn Yamin Haji ke makan tak rabadamold tail sadak nail nirman kary,Please refer Tender documents. ,NA ,"9,58,262",Civil Works,NA ,Tender,90.0,90.0,N.P.P Kasganj ki seema ke antargat Nirman kary,207123.0,NA ,NA ,NA ,Nagar Palika Parishad Kasganj,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Executive Officer,Office Nagar Palika Parishad Kasganj Soron Gate Kasganj,"95,826",Yes,fixed,,Executive Officer,Nagar Palika Parishad Kasganj,"3,400",Executive Officer,Nagar Palika Parishad Kasganj,Yes,AOC
,,,,,,,,,2,6069176,manas&yuvi enterprises,25-Apr-2026 07:06 PM,Rejected-Finance,E-tender rejected due to higher rates,21-May-2026 02:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,AOC
