Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
10-Jun-2026,"INR 3,204,180.87",90.0,Komal Agarwal,10-Jun-2026 02:03 PM,DOS_madawali.pdf (381.00 KB),AOC,1,6105498,M/s JANARDAN SHARMA,11-May-2026 12:31 PM,Rejected-Finance,Highest Bidder,10-Jun-2026 02:01 PM,1.0,6104061.0,M/S VISHNU DUTT GARG,INR,"3,204,180.87",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,2026_REDUP_1146467_8,1223/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,"Construction work in Gram Panchayat Madawali, Block Tundla from the Badanpur Bamba Road to Madawali Baghel Mohalla.",Finance,summary,Komal Agarwal,23-May-2026 02:23 PM,,BOQ Comparative Chart,EE RED Firozabad,Internal,"AE,DAO,RED, firozabad",Komal Agarwal,19-May-2026 04:45 PM,23-May-2026 12:00 PM,techsummary_2144003.pdf (341.31 KB),Technical,summary,Komal Agarwal,14-May-2026 02:47 PM,,EE RED Firozabad,Internal,"AE, DAO, RED FIROZABAD",Komal Agarwal,10-Jun-2026 02:01 PM,finsummary_2144003.pdf (568.81 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"60,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,1223/RED/Nivida Patra.-Firozabad/Samanya Karya/2025-26 Date 02-04-2026,2026_REDUP_1146467_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,854.0,Nil,Nil,No,08-May-2026 10:00 AM,13-May-2026 02:00 PM,08-May-2026 10:00 AM,13-May-2026 12:00 PM,NA ,NA ,08-May-2026 10:00 AM,13-May-2026 12:00 PM,23-May-2026 12:00 PM,Executive Engineer,"RED, Firozabad","Construction work in Gram Panchayat Madawali, Block Tundla from the Badanpur Bamba Road to Madawali Baghel Mohalla.","Construction work in Gram Panchayat Madawali, Block Tundla from the Badanpur Bamba Road to Madawali Baghel Mohalla.",Please refer Tender documents. ,NA ,"32,10,000",Civil Works,NA ,Tender,90.0,90.0,"Construction work in Gram Panchayat Madawali, Bloc",283205.0,NA ,NA ,NA ,"EE, RED, Firozabad",No ,No,AOC
,,,,,,,2,6106063,M/S Mahendra Pratap Singh,12-May-2026 12:22 AM,Rejected-Finance,Highest Bidder,10-Jun-2026 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6104061,M/S VISHNU DUTT GARG,11-May-2026 01:07 AM,Accepted-AOC,AOC,10-Jun-2026 02:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
