Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Notice,CE,Ghaziabad Nagar Nigam,1.0,SBI Bank,"Construction of leachate tank at Solid Waste Management Plant, Loni.","Construction of leachate tank at Solid Waste Management Plant, Loni.",Please refer Tender documents. ,NA ,"19,51,750",Civil Works,NA ,Tender,90.0,NA ,Ghaziabad,201001.0,NA ,NA ,NA ,Ghaziabad Nagar Nigam,No ,No,"58,553",No,percentage,3.0%,Nil,Nil,"1,416",Nil,Nil,No,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,116/Nirman/2026-27 Date 04.04.2026,2026_DOLBU_1136236_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,13-Apr-2026 03:00 PM,30-Apr-2026 03:30 PM,13-Apr-2026 03:00 PM,30-Apr-2026 03:00 PM,NA ,NA ,13-Apr-2026 03:00 PM,30-Apr-2026 03:00 PM,21-May-2026 03:00 PM,AOC,CE,Internal,,Kuldeep Kumar Tamar,19-May-2026 12:48 PM,21-May-2026 03:00 PM,techsummary_2121785.pdf (541.70 KB),Finance,Finance,narendra kumar chaudhary,21-May-2026 03:51 PM,,BOQ Comparative Chart,ce,Internal,,Kuldeep Kumar Tamar,12-Jun-2026 12:41 PM,finsummary_2121785.pdf (339.18 KB),Technical,Techncial,Kuldeep Kumar Tamar,30-Apr-2026 04:38 PM,,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1136236_8,116/Nirman/2026-27 Date 04.04.2026,"Construction of leachate tank at Solid Waste Management Plant, Loni.",1.0,6077160.0,M/S RIDHIMA WEAVTAX PRIVATE LIMITED,INR,"1,658,987",1,6078490,Cotec Builders,30-Apr-2026 04:37 AM,Rejected-Finance,L3,12-Jun-2026 12:41 PM,12-Jun-2026,"INR 1,658,987",60.0,Kuldeep Kumar Tamar,12-Jun-2026 12:44 PM,08116.pdf (339.00 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6069484,M/S AAKRITI CONSTRUCTIONS,26-Apr-2026 06:40 AM,Rejected-Finance,L2,12-Jun-2026 12:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6077160,M/S RIDHIMA WEAVTAX PRIVATE LIMITED,30-Apr-2026 09:54 AM,Accepted-AOC,L1,12-Jun-2026 12:44 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6078926,Sarthak construction,30-Apr-2026 12:39 PM,Rejected-Finance,L2,12-Jun-2026 12:41 PM,,,,,,,AOC
