Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
02-Jun-2026,"INR 1,197,000",120.0,Anil Kumar,02-Jun-2026 01:10 PM,WO.pdf (520.00 KB),Letter No- 80 Date 19-05-2026,1.0,6119004.0,M/S JAI YOGI BEER BABA CONSTRUCTION,15-May-2026 08:19 PM,Rejected-Finance,IInd Lowest Rate,02-Jun-2026 01:07 PM,1.0,6117841.0,shanvika contractor & suppliers,INR,"1,197,000",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,2026_SCIDC_1147246_1,67/EE/PBH/Sansad Nidhi/E-Tender/26-27,Sansad Nidhi Yojna ke Antargat Barahi Devi dham Block Shivgarh Janpad Pratapgarh me Water A.T.M. Adhishthapan ka Nirman Karya.,Finance,Fn,Anil Kumar,02-Jun-2026 01:03 PM,finance_2146104.pdf,BOQ Comparative Chart,Anil Kumar,Internal,Shahbaz Ahmad Lalji Tiwari,Anil Kumar,18-May-2026 06:03 PM,18-May-2026 06:10 PM,techsummary_2146104.pdf (1058.97 KB),Technical,Summary,Anil Kumar,18-May-2026 06:00 PM,technical_2146104.pdf,Anil Kumar,Internal,Shahbaz Ahmad Lalji Tiwari,Anil Kumar,02-Jun-2026 01:07 PM,finsummary_2146104.pdf (1211.25 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,NIT EMD etc,EE UPSCIDCO Pratapgarh,Near Renu Verma Nursing Home front of Angil School Shiv ji puram Pratapgarh,"24,000",No,fixed,,EE UPSCIDCO,Pratapgarh,1,DD - Demand Draft,Sansad Nidhi Yojna ke Antargat Barahi Devi dham Block Shivgarh Janpad Pratapgarh me Water A.T.M. Adhishthapan ka Nirman Karya.,Sansad Nidhi Yojna ke Antargat Barahi Devi dham Block Shivgarh Janpad Pratapgarh me Water A.T.M. Adhishthapan ka Nirman Karya.,Please refer Tender documents. ,NA ,,Civil Works - Water Works,NA ,Tender,90.0,120.0,Pratapgarh,230001.0,EE Office Pratapgarh ,Near Renu Verma Nursing Home front of Angil School Shiv ji puram Pratapgarh ,14-May-2026 09:00 AM ,EE UPSCIDCO Pratapgarh,No ,No,11-May-2026 09:00 AM,16-May-2026 03:00 PM,11-May-2026 09:00 AM,16-May-2026 02:00 PM,NA ,NA ,11-May-2026 09:00 AM,16-May-2026 02:00 PM,18-May-2026 06:10 PM,"1,652",EE UPSCIDCO,Pratapgarh,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Allahabad,67/EE/PBH/Sansad Nidhi/E-Tender/26-27,2026_SCIDC_1147246_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2.0,6117841.0,shanvika contractor & suppliers,15-May-2026 03:20 PM,Accepted-AOC,Ist Lowest Rate,02-Jun-2026 01:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
