Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,ok,Avnish Kumar,30-May-2026 02:36 PM,finance_2143823.pdf,BOQ Comparative Chart,02-Jun-2026,"INR 1,584,619",90.0,Avnish Kumar,02-Jun-2026 07:29 PM,cOMMETYnpk.pdf (98.00 KB),Directorate of Local Bodies UP||Nagar Panchayat Kampil Farrukhabad,2026_DOLBU_1146386_9,747/NPKampil/2026-27,Nikaaya Me Adhistapan Hetu Indiamarka II Haindpamp ka adhistapan karya,1.0,6145983.0,Shri Dhar Contractor And Supplier,INR,"1,584,619",1.0,6137724.0,ANUSHKA CONSTRUCTION AND SUPPLIERS,23-May-2026 04:15 PM,Rejected-AOC,HIGH AMT BID,02-Jun-2026 07:29 PM,eo je clerk,Internal,,Avnish Kumar,02-Jun-2026 06:41 PM,techsummary_2143823.pdf (97.88 KB),EO JE CLERK,Internal,,Avnish Kumar,02-Jun-2026 07:14 PM,finsummary_2143823.pdf (97.88 KB),AOC,Directorate of Local Bodies UP||Nagar Panchayat Kampil Farrukhabad,747/NPKampil/2026-27,2026_DOLBU_1146386_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Offline,No,No,No,Nikaaya Me Adhistapan Hetu Indiamarka II Haindpamp ka adhistapan karya,Nikaaya Me Adhistapan Hetu Indiamarka II Haindpamp ka adhistapan karya,Please refer Tender documents. ,NA ,"15,87,000",Civil Works,NA ,Tender,90.0,NA ,NAGAR PANCHAYAT KAMPIL,209505.0,NA ,NA ,NA ,OFFICE NAGAR PANCHAYAT KAMPIL,No ,No,1,BC - Bankers Cheque,1.0,Fee/PreQual/Technical/Finance,.pdf,TENDER DOCUMENT,EXECUTIVE OFFICER,NAGAR PANCHAYAT KAMPIL,"1,500",EXECUTIVE OFFICER,NAGAR PANCHAYAT KAMPIL,No,"31,800",No,fixed,,EXECUTIVE OFFICER,NAGAR PANCHAYAT KAMPIL,08-May-2026 10:00 AM,30-May-2026 11:00 AM,08-May-2026 10:00 AM,29-May-2026 05:00 PM,NA ,NA ,08-May-2026 10:00 AM,29-May-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,2.0,6136394.0,DEV CONSTRUCTION AND SUPPLIER,22-May-2026 05:20 PM,Rejected-AOC,HIGH AMT BID,02-Jun-2026 07:29 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SS - Small Savings Instrument,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3.0,6145983.0,Shri Dhar Contractor And Supplier,27-May-2026 03:37 PM,Accepted-AOC,L1,02-Jun-2026 07:29 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC
