Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
05-Jun-2026,"INR 154,325",10.0,Umesh Kumar,08-Jun-2026 03:15 PM,05.pdf (617.00 KB),AOC,1,6138603,M/S TANVI CONTRACTOR,24-May-2026 11:49 AM,Rejected-Finance,L3,02-Jun-2026 05:17 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",2026_UPIDC_1148556_5,01EE Lower Mat 2026-27,Lot 05,1.0,6137350.0,RR CONSTRUCTION,INR,"154,325",Technical,Report,Umesh Kumar,27-May-2026 07:27 PM,technical_2149996.pdf,Umesh kumar,Internal,,Umesh Kumar,02-Jun-2026 05:17 PM,finsummary_2149996.pdf (23.26 KB),Finance,BOQ Summary,Umesh Kumar,01-Jun-2026 09:39 PM,finance_2149996.pdf,BOQ Comparative Chart,Umesh kumar,Internal,,Umesh Kumar,27-May-2026 07:57 PM,01-Jun-2026 09:00 AM,techsummary_2149996.pdf (48.54 KB),AOC,1.0,SBI Bank,"6,000",No,fixed,,Nil,Nil,677.0,Nil,Nil,No,20-May-2026 09:00 AM,25-May-2026 12:00 PM,20-May-2026 09:00 AM,25-May-2026 11:00 AM,NA ,NA ,20-May-2026 09:00 AM,25-May-2026 11:00 AM,01-Jun-2026 09:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",01EE Lower Mat 2026-27,2026_UPIDC_1148556_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,"L.M.B.D.G.C., Mathura",1.0,Fee/PreQual/Technical,.pdf,Tender Document,Lot 05,Internal clearance work of Bundbulaki Drain Between Km. 0.000 to 3.500,Please refer Tender documents. ,NA ,"2,80,000",Civil Works - Canal,NA ,Tender,90.0,10.0,"L.M.B.D.G.C., Mathura",281001.0,NA ,NA ,NA ,"L.M.B.D.G.C., Mathura",No ,No,AOC
,,,,,,,2,6137350,RR CONSTRUCTION,23-May-2026 02:04 PM,Accepted-AOC,L1,08-Jun-2026 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6139021,SHRI PAWAN KUMAR,24-May-2026 03:44 PM,Rejected-Finance,L2,02-Jun-2026 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
