Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
18-Jun-2026,"INR 6,240,550",270.0,Karmendra Kumar Agrawal,19-Jun-2026 06:14 PM,DOSKOL.pdf (590.00 KB),"Rs. 73,63,849.00 with GST",1.0,6101455.0,M/S R.B CONSTRUCTION,INR,"6,240,550",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1142284_1,07/PCL/GM/Zone-6/Noida/2026-27 Dt. 25.04.2026,"Construction work of Drinking Water Facility, Additional Class Room, Multipurpose Hall and Library at Govt. High School Kol Mawana in District Meerut",1,6099500,A.A.ENTERPRISES,09-May-2026 02:11 PM,Rejected-AOC,Second Lowest,19-Jun-2026 06:14 PM,Technical,Eight Bids are received. Three are found Technically qualified,Karmendra Kumar Agrawal,08-Jun-2026 03:59 PM,technical_2133449.pdf,General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,12-Jun-2026 02:26 PM,finsummary_2133449.pdf (1642.86 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s R.B CONSTRUCTION Bid is First Lowest of amount Rupees 6240550.434,Karmendra Kumar Agrawal,12-Jun-2026 02:23 PM,finance_2133449.pdf,BOQ Comparative Chart,General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,08-Jun-2026 04:09 PM,10-Jun-2026 12:00 PM,techsummary_2133449.pdf (1642.86 KB),AOC,1.0,SBI Bank,"11,800",Nil,Nil,No,"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,07/PCL/GM/Zone-6/Noida/2026-27 Dt. 25.04.2026,2026_UPPRC_1142284_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,27-Apr-2026 09:00 AM,11-May-2026 03:00 PM,27-Apr-2026 09:00 AM,11-May-2026 02:00 PM,NA ,NA ,27-Apr-2026 09:00 AM,11-May-2026 02:00 PM,10-Jun-2026 12:00 PM,"Construction work of Drinking Water Facility, Additional Class Room, Multipurpose Hall and Library at Govt. High School Kol Mawana in District Meerut","Construction work of Drinking Water Facility, Additional Class Room, Multipurpose Hall and Library at Govt. High School Kol Mawana in District Meerut",Please refer Tender documents. ,NA ,"79,35,000",Civil Works,NA ,Tender,90.0,270.0,Govt. Inter College Meerut in District Meerut,250004.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,"1,59,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,2,6099080,ANSHI CONSTRUCTION,11-May-2026 01:27 PM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6103648,MOHD SHAKIR,10-May-2026 07:55 PM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6098162,m/s balram sharma,11-May-2026 12:41 PM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,6105182,M/S KAUSHIK ENTERPRISES,11-May-2026 10:53 AM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,6091287,M/S MALIK CONSTRUCTION CO,09-May-2026 06:39 PM,Rejected-AOC,Third Lowest,19-Jun-2026 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,6095383,M/S NISHA CONSTRUCTION,08-May-2026 10:55 AM,Rejected-Technical,Technically Not Qualify,08-Jun-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,6101455,M/S R.B CONSTRUCTION,11-May-2026 09:43 AM,Accepted-AOC,First Lowest,19-Jun-2026 06:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
