S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,"37,85,000",No,fixed,,Nil,Nil,JANPAD VARANASI ME PHOOLPUR SINDHAURA MARG KE CHAUDIKARAN AWAM SUDRIDHIKARAN KA KARYA,JANPAD VARANASI ME PHOOLPUR SINDHAURA MARG KE CHAUDIKARAN AWAM SUDRIDHIKARAN KA KARYA,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,442.0,VARANASI,221002.0,"S.E., VARANASI CIRCLE, PWD, VARANASI ","S.E., VARANASI CIRCLE, PWD, VARANASI ",08-May-2026 05:00 PM ,"S.E., VARANASI CIRCLE, PWD, VARANASI",No ,No,"S.E., VARANASI CIRCLE, PWD, VARANASI","S.E., VARANASI CIRCLE, PWD, VARANASI","5,590",Nil,Nil,No,08-May-2026 05:00 PM,16-May-2026 12:30 PM,08-May-2026 05:00 PM,16-May-2026 12:00 PM,NA ,NA ,08-May-2026 05:00 PM,16-May-2026 12:00 PM,27-May-2026 05:45 PM,"Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION 1 PWD VARANASI","2003/183COM-VNS CIRCLE/25-26, DATE-31.03.2026",2026_CEUVZ_1146763_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Finance,L1,Ashutosh Kumar Singh,02-Jun-2026 03:20 PM,finance_2144681.pdf,BOQ Comparative Chart,"S.E. VNS, CIRCLE, PWD, VARANASI",Internal,OFFICE ORDER,Ashutosh Kumar Singh,27-May-2026 05:41 PM,27-May-2026 05:45 PM,techsummary_2144681.pdf (557.72 KB),Technical,OFFICE ORDER,Ashutosh Kumar Singh,27-May-2026 05:38 PM,technical_2144681.pdf,SE VO PWD VARANASI,Internal,L1,Ashutosh Kumar Singh,02-Jun-2026 03:26 PM,finsummary_2144681.pdf (569.72 KB),05-Jun-2026,"INR 251,994,128.9",442.0,Ashutosh Kumar Singh,05-Jun-2026 07:40 PM,2889.pdf (570.00 KB),AOC,1.0,6119037.0,HARSH GLOBAL PRIVATE LIMITED,INR,"251,994,128.9","Chief Engineer PWD Varanasi Zone||S.E. Varanasi Circle,PWD, Varanasi||CONSTURCTION DIVISION 1 PWD VARANASI",2026_CEUVZ_1146763_1,"2003/183COM-VNS CIRCLE/25-26, DATE-31.03.2026",JANPAD VARANASI ME PHOOLPUR SINDHAURA MARG KE CHAUDIKARAN AWAM SUDRIDHIKARAN KA KARYA,1,6118506,CHANDRAWATI CONSTRUCTION PVT LTD,15-May-2026 04:26 PM,Rejected-Finance,REJECTED,02-Jun-2026 03:26 PM,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6119037,HARSH GLOBAL PRIVATE LIMITED,15-May-2026 08:48 PM,Accepted-AOC,AOC,05-Jun-2026 07:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6117191,M/S Ramashish Singh,15-May-2026 03:05 PM,Rejected-Technical,REJECTED,27-May-2026 05:41 PM,AOC
