Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
20-Jun-2026,"INR 1,281,000",45.0,jagdeo prasad,23-Jun-2026 03:24 PM,1A.pdf (814.00 KB),WORK ORDER,Directorate of Local Bodies UP||Nagar Palika Parishad Mohammdi Lakhimpur,2026_DOLBU_1145182_1,NPPM_57_(1)_2026_27,NPPM_57_(1)_2026_27,1.0,6151520.0,MK ASSOCIATES,INR,"1,281,000",1,6151334,A K ASSOCIATES,29-May-2026 01:20 PM,Rejected-Finance,HIGH,11-Jun-2026 02:49 PM,Finance,FINANCIAL BIDS OPPENING SUMMARY,jagdeo prasad,11-Jun-2026 02:38 PM,finance_2140569.pdf,BOQ Comparative Chart,SANDEEP MEHROTRA,Internal,J.P MAURYA (EO) SATISH CHANDRA MAURYA (JE) SHIVNANDAN RASHTOGI (ACCOUNTANT),jagdeo prasad,10-Jun-2026 04:06 PM,10-Jun-2026 04:10 PM,techsummary_2140569.pdf (608.58 KB),Technical,TECHNICAL BID OPPENING SUMMARY....,jagdeo prasad,10-Jun-2026 02:18 PM,technical_2140569.pdf,SANDEEP MEHROTRA,Internal,JP MAURYA (EO) SATISH CHANDRA MAURYA (JE) SHIVNNDAN RASHTOGI (ACCOUNTANT),jagdeo prasad,11-Jun-2026 02:49 PM,finsummary_2140569.pdf (921.64 KB),AOC,"25,650",No,fixed,,EO,NPP MOHAMMADI,1,DD - Demand Draft,04-May-2026 06:55 PM,30-May-2026 03:00 PM,04-May-2026 06:55 PM,30-May-2026 11:30 AM,NA ,NA ,04-May-2026 06:55 PM,30-May-2026 11:30 AM,10-Jun-2026 04:10 PM,NPPM_57_(1)_2026_27,WARD NO.24 MAI MUSTKEEM KAI MAKAAN SE WAZID MANSURI KAI MAKAN TAK RCC NAALI AND CC ROAD NIRMAAN,Please refer Tender documents. ,NA ,"12,81,000",Civil Works,NA ,Tender,30.0,NA ,NPP MOHAMMADI,262804.0,NA ,NA ,NA ,NPP MOHAMMADI,No ,No,"3,068",EO,NPP MOHAMMADI,No,Directorate of Local Bodies UP||Nagar Palika Parishad Mohammdi Lakhimpur,NPPM_57_(1)_2026_27,2026_DOLBU_1145182_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,EO,NPP MOHAMMADI,AOC
,,,,,,,,,,,,,,,,2,6151520,MK ASSOCIATES,29-May-2026 02:17 PM,Accepted-AOC,OK,23-Jun-2026 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,,3,6151285,M/S PUNEET TIWARI TRADERS AND SUPPLIERS,29-May-2026 01:07 PM,Rejected-Finance,HIGH,11-Jun-2026 02:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
