Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
04-Jun-2026,"INR 3,297,159.48",90.0,SATYA PRIYA,10-Jun-2026 09:00 PM,AOC_Arvind.pdf (405.00 KB),Lowest Bidder,1,6110925,ARVIND ENTERPRISES,13-May-2026 01:49 PM,Accepted-AOC,L1,10-Jun-2026 09:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,2026_UPPRC_1142771_4,02/PM-10/UPPCL/2026-27/Dated 23.04.2026,"PROPOSED PARKING SHED AT A.S.M.C, KANPUR DEHAT(U.P.)",1.0,6110925.0,ARVIND ENTERPRISES,INR,"3,297,159.48",Technical,Summary1142771_4,SATYA PRIYA,22-May-2026 11:35 AM,technical_2143833.pdf,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,03-Jun-2026 02:05 PM,finsummary_2143833.pdf (1085.84 KB),Finance,Summary1142771_4,SATYA PRIYA,03-Jun-2026 02:01 PM,finance_2143833.pdf,BOQ Comparative Chart,"PM,UNIT-10,KANPUR",Internal,"PM,UNIT-13,BANDA,ACCT.,UNIT-10,KANPUR",SATYA PRIYA,22-May-2026 11:43 AM,22-May-2026 02:00 PM,techsummary_2143833.pdf (1085.84 KB),AOC,1.0,SBI Bank,"PM,UNIT-10,UPPCL","Project Manager, U.P. Projects Corporation Ltd., Unit-10, Udayog Kunj Road Near Haluwakhada (Rajwaha) Nauraiya Kheda (Nahar Kothi), Dada Nagar, Kanpur","PROPOSED PARKING SHED AT A.S.M.C, KANPUR DEHAT(U.P.)","PROPOSED PARKING SHED AT A.S.M.C, KANPUR DEHAT(U.P.)","PROPOSED PARKING SHED AT A.S.M.C, KANPUR DEHAT(U.P.) ",NA ,,Civil Works,NA ,Tender,90.0,90.0,ASMC KANPUR DEHAT,208014.0,NA ,NA ,NA ,"PM,UNIT-10,UPPCL",No ,No,"66,000",Yes,fixed,,Nil,Nil,08-May-2026 09:00 AM,14-May-2026 04:00 PM,08-May-2026 09:00 AM,14-May-2026 02:00 PM,NA ,NA ,08-May-2026 09:00 AM,14-May-2026 02:00 PM,22-May-2026 02:00 PM,"5,900",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-10 Kanpur,02/PM-10/UPPCL/2026-27/Dated 23.04.2026,2026_UPPRC_1142771_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,AOC
,,,,,,,2,6110889,M/s Diksha Construction Works,13-May-2026 01:57 PM,Rejected-AOC,L2,10-Jun-2026 09:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
