S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6149956.0,K.P.S.INFRATECH,INR,"215,810.54",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,2026_SCIDC_1151385_1,002/EE/BSR/E-TENDER/2026-27,"Construction of Guard Room at Composite School, Village Tilbegampur, Block Sikandrabad, Distt- Bulandshahr",1.0,6148202.0,Atharva Builtech,28-May-2026 08:38 PM,Rejected-Finance,BEING L2,10-Jun-2026 11:43 AM,10-Jun-2026,"INR 215,810.54",90.0,Mool Chandra,27-Jun-2026 03:39 PM,AOC002.pdf (296.00 KB),AOC,EXECUTIVE ENGINEER,Internal,"AVDHESH KUMAR VERMA,MAHENDRA SINGH,MOOL CHANDRA",Mool Chandra,10-Jun-2026 11:43 AM,finsummary_2156661.pdf (582.07 KB),Technical,TECHNICAL SUMMARY,Mool Chandra,06-Jun-2026 05:31 PM,technical_2156661.pdf,EXECUTIVE ENGINEER,Internal,"AVDHESH KUMAR VERMA,MAHENDRA SINGH,MOOL CHANDRA",Mool Chandra,06-Jun-2026 05:35 PM,08-Jun-2026 11:00 AM,techsummary_2156661.pdf (353.52 KB),Finance,BOQ COMPARATIVE CHART,Mool Chandra,10-Jun-2026 11:40 AM,finance_2156661.pdf,BOQ Comparative Chart,AOC,1,Fee,.pdf,TENDER FEE/EMD,"Construction of Guard Room at Composite School, Village Tilbegampur, Block Sikandrabad, Distt- Bulandshahr","Construction of Guard Room at Composite School, Village Tilbegampur, Block Sikandrabad, Distt- Bulandshahr",Please refer Tender documents. ,NA ,"2,16,895",Civil Works,NA ,Tender,90.0,90.0,"Village Tilbegampur, Block Sikandrabad, BSR",203206.0,NA ,NA ,NA ,"23/2, NAZIMPURA BHUD NATHI SINGH WALA BAGH, BSR",No ,No,1.0,RTGS - RTGS Payment,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,002/EE/BSR/E-TENDER/2026-27,2026_SCIDC_1151385_1,Yes,Open Tender,Percentage,Works,3.0,No,No,Offline,No,No,No,EXECUTIVE ENGINEER,"23/2, NAZIMPURA BHUD NATHI SINGH WALA BAGH, BSR","4,400",No,fixed,,UPSCIDCO,BULANDSHAHR,21-May-2026 02:00 PM,29-May-2026 12:00 PM,21-May-2026 03:00 PM,29-May-2026 11:00 AM,NA ,NA ,21-May-2026 04:00 PM,29-May-2026 11:00 AM,08-Jun-2026 11:00 AM,826.0,UPSCIDCO,BULANDSHAHR,No,AOC
,,,,,,,,,2.0,6149956.0,K.P.S.INFRATECH,28-May-2026 07:16 PM,Accepted-AOC,BEING L1,27-Jun-2026 03:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,PreQual/Technical,.pdf,TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
