Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
Finance,Open,KAMALESH KUMAR PATEL,08-May-2026 12:59 PM,,BOQ Comparative Chart,16-Jun-2026,"INR 830,636",45.0,Dinesh Prasad,27-Jun-2026 11:30 AM,tirupati.pdf (464.00 KB),1,6089447,M/s Parasnath Builders,05-May-2026 08:36 AM,Rejected-Finance,Lottery not Allot,11-Jun-2026 03:18 PM,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1141140_1,903/AA-5/25-26,Improvement of road work from panki ratanpur colony h-33 to h-41 police chauki check post Under Ward-50 Zone-5,1.0,6088631.0,shree tirupati enterprises,INR,"830,636",Municipal Commissioner SIR,Internal,,Dinesh Prasad,11-Jun-2026 03:15 PM,techsummary_2130848.pdf (565.80 KB),Municipal Commissioner SIR,Internal,,Dinesh Prasad,11-Jun-2026 03:18 PM,finsummary_2130848.pdf (565.80 KB),AOC,"Kanpur Municipal Corporation, Kanpur, UP",903/AA-5/25-26,2026_NNKAN_1141140_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,"1,180",Nil,Nil,No,"98,518",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document Pending work Affidavit,24-Apr-2026 09:00 AM,05-May-2026 04:00 PM,24-Apr-2026 09:00 AM,05-May-2026 03:00 PM,NA ,NA ,24-Apr-2026 09:00 AM,05-May-2026 03:00 PM,Chief Engineer,Motijheel Nagar Nigam Kanpur.,Improvement of road work from panki ratanpur colony h-33 to h-41 police chauki check post Under Ward-50 Zone-5,Improvement of road work from panki ratanpur colony h-33 to h-41 police chauki check post Under Ward-50 Zone-5,Please refer Tender documents. ,NA ,"9,85,175",Civil Works,NA ,Tender,45.0,45.0,Ward-50,208006.0,NA ,NA ,NA ,"Zonal Office Zone-5, Govind Nagar Kanpur Nagar.",No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,2,6090364,M/S TIRUPATI TRADERS,05-May-2026 02:04 PM,Rejected-Finance,Lottery not Allot,11-Jun-2026 03:18 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,"BOQ , rate to be filled by vender",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,6088631,shree tirupati enterprises,04-May-2026 08:50 PM,Accepted-AOC,Agreement work complete,27-Jun-2026 11:30 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
