Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
EE id shardanagar lakhimpur kheri,EE id shardanagar lakhimpur kheri,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 24.000 to 25.000 during closer period month May/June 2026,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 24.000 to 25.000 during closer period month May/June 2026,Please refer Tender documents. ,NA ,"11,82,930",Civil Construction Goods,NA ,Rate Contract,90.0,30.0,EE id shardanagar lakhimpur kheri,262726.0,NA ,NA ,NA ,EE id shardanagar lakhimpur kheri,No ,No,1,Fee/PreQual/Technical,.pdf,nit,"2,95,733",No,fixed,,Nil,Nil,0.0,Nil,Nil,No,1.0,SBI Bank,13-May-2026 10:00 AM,20-May-2026 11:30 AM,13-May-2026 10:00 AM,20-May-2026 11:00 AM,NA ,NA ,13-May-2026 10:00 AM,20-May-2026 11:00 AM,25-May-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",01/EE/IDS/Silt/2026-27,2026_UPIDC_1144033_22,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,AOC,1.0,tender corrigendum,tender corrigendum,23-May-2026 06:48 PM,corrigendam05re.pdf ,55.68,Technical Opening,ee id shardanagar lakhimpur kheri,Internal,ee id shardanagar lakhimpur kheri,Karan Pal,29-May-2026 03:08 PM,finsummary_2148202.pdf (230.74 KB),Finance,fin,Karan Pal,25-May-2026 02:41 PM,,BOQ Comparative Chart,1.0,6129137.0,M/S MAYA CONTRACTORS,INR,"3,900,289.2","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow||IDSN, lakhimpur khiri",2026_UPIDC_1144033_22,01/EE/IDS/Silt/2026-27,Extraction of sand by Mannualy / By rajasthani tractors from bed of Feeder channel from km 24.000 to 25.000 during closer period month May/June 2026,1,6129137,M/S MAYA CONTRACTORS,19-May-2026 07:32 PM,Accepted-AOC,Required paper submitted,03-Jun-2026 04:32 PM,ee id shardanagar lakhimpur kheri,Internal,ee id shardanagar lakhimpur kheri,Karan Pal,23-May-2026 07:55 PM,25-May-2026 01:00 PM,techsummary_2148202.pdf (230.74 KB),29-May-2026,"INR 3,900,289.2",30.0,Karan Pal,03-Jun-2026 04:32 PM,maya25.pdf (1606.00 KB),aoc,Technical,tech,Karan Pal,23-May-2026 07:43 PM,,AOC
,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6129489,RANJEET KUMAR VERMA CONTRACTOR,20-May-2026 10:14 AM,Rejected-Technical,due to more then 2 bid submitted,23-May-2026 07:55 PM,,,,,,,,,,,,,,,,,,,,AOC
