Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",17-Feb-2026 05:00 PM,05-Mar-2026 11:00 AM,17-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,NA ,NA ,17-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,23-Apr-2026 11:00 AM,"Maintenance work of 45m wide road in Sector Techzone-4 and 6 Percent abadi plots road in Village Ithera for three years, Greater Noida.","Maintenance work of 45m wide road in Sector Techzone-4 and 6 Percent abadi plots road in Village Ithera for three years, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"1,40,51,467",Civil Works,MAINTENANCE WORK ,Tender,90.0,1095.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,Greater Noida Industrial Development Authority,SM/(E-TENDER CELL)/2026/717 DATED-13.02.2026,2026_GNIDA_1116526_13,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"2,82,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,590",Nil,Nil,No,SM_TENDER CELL,GNIDA OFFICE,AOC,1.0,5937597.0,M/S MANVI CONSTRUCTIONS,27-Feb-2026 01:56 PM,Rejected-Finance,L2,08-Jun-2026 05:33 PM,Greater Noida Industrial Development Authority,2026_GNIDA_1116526_13,SM/(E-TENDER CELL)/2026/717 DATED-13.02.2026,"Maintenance work of 45m wide road in Sector Techzone-4 and 6 Percent abadi plots road in Village Ithera for three years, Greater Noida.",Finance,UNDER EVALUATION,PRABHAT SHANKAR,23-Apr-2026 01:01 PM,,BOQ Comparative Chart,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,PRABHAT SHANKAR,08-Jun-2026 05:33 PM,finsummary_2073870.pdf (135.20 KB),1.0,5912541.0,M/S RAGHAV CONSTRUCTIONS,INR,"13,629,923.43",Technical,UNDER EVALUATION,PRABHAT SHANKAR,05-Mar-2026 11:59 AM,,23-Jun-2026,"INR 13,629,923.43",1095.0,PRABHAT SHANKAR,23-Jun-2026 05:03 PM,60038.pdf (534.00 KB),AWARD LETTER,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,PRABHAT SHANKAR,22-Apr-2026 06:28 PM,23-Apr-2026 11:00 AM,techsummary_2073870.pdf (118.19 KB),AOC
,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,5912541.0,M/S RAGHAV CONSTRUCTIONS,26-Feb-2026 08:35 PM,Accepted-AOC,L1,23-Jun-2026 05:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
