S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,6074646,SAURABH ENTERPRISES,29-Apr-2026 05:20 PM,Accepted-AOC,Due to Quoted Lowest Price,05-Jun-2026 12:52 PM,1.0,6074646.0,SAURABH ENTERPRISES,INR,"1,511,576.544",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,2026_UPPRC_1142261_1,03/PCL/PM-33/MRT/2026-27 Dt. 25.04.2026,"Renovation, repairing and reconstruction work in existing building at S D Inter College Kankar Khera Meerut",14-May-2026,"INR 1,511,576.544",120.0,SACHIN KUMAR GAUTAM,05-Jun-2026 12:51 PM,SDKANKERKHERA.pdf (472.00 KB),AOC,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,13-May-2026 12:43 PM,13-May-2026 01:15 PM,techsummary_2133431.pdf (1041.13 KB),Finance,Financial,SACHIN KUMAR GAUTAM,13-May-2026 01:49 PM,finance_2133431.pdf,BOQ Comparative Chart,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,13-May-2026 01:53 PM,finsummary_2133431.pdf (1041.13 KB),Technical,Technical,SACHIN KUMAR GAUTAM,13-May-2026 12:38 PM,technical_2133431.pdf,AOC,Project Manager,T-96 Pallavepuram Phase II Meerut,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Technical,27-Apr-2026 09:00 AM,05-May-2026 03:00 PM,27-Apr-2026 09:00 AM,05-May-2026 02:00 PM,NA ,NA ,27-Apr-2026 09:30 AM,05-May-2026 02:00 PM,13-May-2026 01:15 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,03/PCL/PM-33/MRT/2026-27 Dt. 25.04.2026,2026_UPPRC_1142261_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"30,500",No,fixed,,Nil,Nil,"Renovation, repairing and reconstruction work in existing building at S D Inter College Kankar Khera Meerut","Renovation, repairing and reconstruction work in existing building at S D Inter College Kankar Khera Meerut",Please refer Tender documents. ,NA ,"15,19,172",Civil Works,NA ,Tender,90.0,120.0,Kankar Khera,250001.0,NA ,NA ,NA ,Meerut,No ,No,1.0,Date extend,Date,,"5,900",Nil,Nil,No,AOC
2,6080836,URMILA SINGH,01-May-2026 10:57 PM,Rejected-Finance,Due to Quoted Highest Price,13-May-2026 01:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
