S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,RTGS - RTGS Payment,"3,540",SE EDC SHAMLI,SHAMLI,No,"18,000",No,fixed,,SE EDC SHAMLI,SHAMLI,Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-Shamli.,Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-Shamli.,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,30.0,SE EDC SHAMLI,247776.0,NA ,NA ,NA ,SE EDC SHAMLI,No ,No,SE EDC SHAMLI,"NEAR 33/11 KV S/S KHERI KARMU, SHAMLI",1.0,Fee/PreQual/Technical,.pdf,Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-hamli.,Paschimanchal Vidyut Vitran Nigam Ltd.,E-TENDER NO-27/2026-27 B. PLAN-2026-27,2026_PVVNL_1152959_2,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Offline,No,No,No,25-May-2026 03:00 PM,11-Jun-2026 03:00 PM,25-May-2026 03:00 PM,11-Jun-2026 12:00 PM,NA ,NA ,25-May-2026 03:00 PM,11-Jun-2026 12:00 PM,18-Jun-2026 05:15 PM,AOC,VEERANDRA SINGH,Internal,,Veerandra Singh,18-Jun-2026 06:45 PM,finsummary_2160659.pdf (83.58 KB),Technical,Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-Shamli.,Veerandra Singh,18-Jun-2026 05:10 PM,technical_2160659.pdf,VEERANDRA SINGH,Internal,,Veerandra Singh,18-Jun-2026 05:12 PM,18-Jun-2026 05:15 PM,techsummary_2160659.pdf (83.74 KB),Finance,Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-Shamli.,Veerandra Singh,18-Jun-2026 06:44 PM,finance_2160659.pdf,BOQ Comparative Chart,1,6185781,M/S JAIN ELECTRIC CONTRACTOR,10-Jun-2026 03:16 PM,Accepted-AOC,L1,18-Jun-2026 06:47 PM,1.0,6185781.0,M/S JAIN ELECTRIC CONTRACTOR,INR,"1,965,670",Paschimanchal Vidyut Vitran Nigam Ltd.,2026_PVVNL_1152959_2,E-TENDER NO-27/2026-27 B. PLAN-2026-27,Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-Shamli.,18-Jun-2026,"INR 1,965,670",30.0,Veerandra Singh,18-Jun-2026 06:48 PM,award27jube18.pdf (254.00 KB),Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-Shamli.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Work under Business Plan 2026-27 against approved Estimate (14 No.) EDSD- 2 UNDER EDD-hamli.,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6187483,M/S PAWAN CONTRACTOR,11-Jun-2026 11:02 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Jun-2026 05:10 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6186487,M/S SHIV ELECTRICALS,10-Jun-2026 07:30 PM,Rejected-AOC,L2,18-Jun-2026 06:47 PM,,,,,,,,,,,,,,,,,AOC
