S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Name,Address,Tender Stage
1.0,6156265.0,RAJ KUMAR TYAGI,INR,"285,556.58",U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E Irrigation Construction Division Saharanpur,2026_UPIDC_1154239_7,02/EE/2026-27,02/EE/2026-27 (Lot-07),1,6154882,J P INFRATECH,30-May-2026 04:34 PM,Rejected-AOC,L2,10-Jun-2026 05:36 PM,10-Jun-2026,"INR 285,556.58",10.0,Rambabu Rambabu,10-Jun-2026 05:36 PM,lot07.pdf (382.00 KB),L1,rambabu,Internal,vivekkumarvarshneyeesandeepkumardao,Rambabu Rambabu,04-Jun-2026 04:19 PM,06-Jun-2026 04:00 PM,techsummary_2162309.pdf (347.30 KB),Finance,02 nos bid admitted,Rambabu Rambabu,06-Jun-2026 05:51 PM,,BOQ Comparative Chart,rambabu,Internal,rahulsinghaesandeepkumardao,Rambabu Rambabu,08-Jun-2026 03:54 PM,finsummary_2162309.pdf (49.82 KB),Technical,total 03 nos bid admitted,Rambabu Rambabu,04-Jun-2026 04:16 PM,,AOC,27-May-2026 10:00 AM,01-Jun-2026 04:00 PM,27-May-2026 10:00 AM,01-Jun-2026 12:00 PM,NA ,NA ,27-May-2026 10:00 AM,01-Jun-2026 12:00 PM,06-Jun-2026 04:00 PM,856.0,Nil,Nil,No,1.0,Suddhi Patra,Other,,02/EE/2026-27 (Lot-07),Anti Erosion work in Budhi Yamuna river near village Naunauli in tehsil behat of district Saharanpur,Please refer Tender documents. ,NA ,"5,01,000",Civil Works,NA ,Tender,90.0,10.0,Saharanpur,247001.0,Saharanpur ,Office of the Executive Engineer Irrigation Construction Division Saharanpur  ,30-May-2026 03:00 PM ,Executive Engineer ICD Saharanpur,No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents Technical Bid),U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E Irrigation Construction Division Saharanpur,02/EE/2026-27,2026_UPIDC_1154239_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"10,100",No,fixed,,Nil,Nil,1.0,SBI Bank,Executive Engineer,Office of the Executive Engineer Irrigation Construction Division Saharanpur,AOC
,,,,,,,,,2,6156272,KARMVEER CONTRACTOR,31-May-2026 04:17 PM,Rejected-Technical,Reject,04-Jun-2026 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid (BoQ),,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6156265,RAJ KUMAR TYAGI,31-May-2026 07:47 PM,Accepted-AOC,L1,10-Jun-2026 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
