Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
08-Jun-2026,"INR 267,781.95",30.0,Satyawan Singh,08-Jun-2026 02:25 PM,munnasamosaCHART.pdf (759.00 KB),1,6114081,KANHA CONSTRUCTION,13-May-2026 07:30 PM,Rejected-Finance,L2,08-Jun-2026 12:59 PM,1.0,6114103.0,YAMYA CONSTRUCTION,INR,"267,781.95",Directorate of Local Bodies UP||Nagar Panchayat Kirawali Agra,2026_DOLBU_1133364_2,02/NPK/2026-27,Munna samose wale ke pas chaurahe ke saundarikaran ka karya.,Technical,Technical bid admitted,Mohammad Raza,30-May-2026 07:21 PM,,Mohammad Raza,Internal,"Monu Singh JE, Satyvan Singh Clerk.",Satyawan Singh,08-Jun-2026 12:59 PM,finsummary_2143568.pdf (312.67 KB),Finance,Financial bid admitted,Satyawan Singh,08-Jun-2026 12:05 PM,,BOQ Comparative Chart,Mohammad Raza,Internal,"Monu Singh JE, Satyavan Singh Clerk.",Satyawan Singh,04-Jun-2026 02:01 PM,04-Jun-2026 02:05 PM,techsummary_2143568.pdf (306.39 KB),AOC,Executive Officer,"Office of Nagar panchayat kiraoli, agra UP 283122",Directorate of Local Bodies UP||Nagar Panchayat Kirawali Agra,02/NPK/2026-27,2026_DOLBU_1133364_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,07-May-2026 05:00 PM,14-May-2026 12:00 PM,07-May-2026 05:30 PM,14-May-2026 10:00 AM,NA ,NA ,07-May-2026 06:00 PM,14-May-2026 10:00 AM,04-Jun-2026 02:05 PM,"26,805",No,fixed,,Executive Officer,"Nagar panchayat kiraoli, agra",1,FDR - Fixed Deposit,1,Fee/PreQual/Technical,.pdf,tender docs,Munna samose wale ke pas chaurahe ke saundarikaran ka karya.,Beautification work,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,60.0,60.0,"Nagar panchayat kiraoli, agra",283122.0,NA ,NA ,NA ,"Office of Nagar panchayat kiraoli, agra",No ,No,295.0,Executive Officer,"Nagar panchayat kiraoli, agra",No,AOC
,,,,,,2,6114103,YAMYA CONSTRUCTION,13-May-2026 07:43 PM,Accepted-AOC,L1,08-Jun-2026 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,2,Finance,.xls,financial doc,,,,,,,,,,,,,,,,,,,,,,,AOC
