EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"20,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Tender Documents,589.0,Nil,Nil,No,1.0,Corrigendum for Date,Date,,16-Mar-2026 11:00 AM,23-Mar-2026 12:00 PM,16-Mar-2026 11:00 AM,23-Mar-2026 10:00 AM,NA ,NA ,16-Mar-2026 11:00 AM,23-Mar-2026 10:00 AM,24-Mar-2026 01:30 PM,1.0,SBI Bank,Executive Engineer,O/O Executive Engineer Bundhi Division-2 Robertsganj Sonbhadra,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||BD-2, roberts ganj",01/EE/2025-26 Lot 8,2026_UPIDC_1125726_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,Lot 8 Repair of Damaged Sluice valve of Muirpur Bundhi.,Repair of Damaged Sluice valve of Muirpur Bundhi.,As per NIt ,NA ,,Civil Works,NA ,Tender,90.0,7.0,Muirpur,231216.0,NA ,NA ,NA ,Executive Engineer Bundhi Division-2,No ,No,AOC,Finance,Rammurti construction found bellow Bidder,Umesh Kumar Singh,24-Mar-2026 03:02 PM,finance_2098771.pdf,BOQ Comparative Chart,Umesh kumar singh,Internal,,Umesh Kumar Singh,24-Mar-2026 01:10 PM,24-Mar-2026 01:30 PM,techsummary_2098771.pdf (348.99 KB),Technical,Admitted,Umesh Kumar Singh,24-Mar-2026 01:02 PM,technical_2098771.pdf,Umesh Kumar singh,Internal,,Umesh Kumar Singh,24-Mar-2026 03:06 PM,finsummary_2098771.pdf (1213.59 KB),15-Jun-2026,"INR 149,988.58",7.0,Umesh Kumar Singh,27-Jun-2026 06:39 PM,Myourpur_sluice_DOS.pdf (322.00 KB),AOC,1,5996570,ANKALESHWAR CONSTRUCTION COMPANY,22-Mar-2026 06:55 PM,Rejected-AOC,L2,27-Jun-2026 06:40 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||BD-2, roberts ganj",2026_UPIDC_1125726_1,01/EE/2025-26 Lot 8,Lot 8 Repair of Damaged Sluice valve of Muirpur Bundhi.,1.0,5996432.0,RAM MURTI CONSTRUCTION,INR,"149,988.58",AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5996432,RAM MURTI CONSTRUCTION,22-Mar-2026 08:19 PM,Accepted-AOC,L1,27-Jun-2026 06:40 PM,,,,,,,,,,AOC
