Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,21-Jan-2026 10:00 AM,28-Jan-2026 11:00 AM,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,NA ,NA ,21-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,19-Feb-2026 11:20 AM,Construction of V.R.B. at Km 28.700 of Gilaula Dy.,Construction of V.R.B. at Km 28.700 of Gilaula Dy.,Please refer Tender documents. ,NA ,"10,38,000",Civil Works - Canal,NA ,Tender,90.0,180.0,Bahraich,271801.0,NA ,NA ,NA ,EE Saryu Nahar Khand-1 Balrampur,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",03/EE/2025-26,2026_UPIDC_1107737_22,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EE Saryu Nahar Khand-1 Balrampur,EE Saryu Nahar Khand-1 Balrampur,1.0,SBI Bank,766.0,Nil,Nil,No,"21,000",Yes,fixed,,Nil,Nil,AOC,1.0,5818973.0,SHRI KRISHNA SHUKLA,INR,"1,028,568.57",Pramod Kumar,Internal,akhilesh singh,Pramod Kumar,24-Feb-2026 02:50 PM,finsummary_2044966.pdf (170.15 KB),Finance,file,Pramod Kumar,23-Feb-2026 07:08 PM,finance_2044966.pdf,BOQ Comparative Chart,1,5826040,M/S MISHRI LAL CONTRACTOR,27-Jan-2026 03:16 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Feb-2026 10:06 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2026_UPIDC_1107737_22,03/EE/2025-26,Construction of V.R.B. at Km 28.700 of Gilaula Dy.,15-Jun-2026,"INR 1,028,568.57",180.0,Pramod Kumar,15-Jun-2026 05:45 PM,22.pdf (375.00 KB),L1,Technical,file add,Pramod Kumar,19-Feb-2026 10:06 AM,technical_2044966.pdf,Pramod Kumar,Internal,AKHILESH KUMAR SINGH,Pramod Kumar,19-Feb-2026 11:17 AM,19-Feb-2026 11:20 AM,techsummary_2044966.pdf (170.16 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5824687,M/S RAJ KISHORE SHUKLA CONTRACTOR,27-Jan-2026 01:35 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,19-Feb-2026 10:06 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5819033,M/S SHREE ANSH CONSTRUCTION,26-Jan-2026 02:02 PM,Rejected-Finance,L2,24-Feb-2026 02:50 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,5818973,SHRI KRISHNA SHUKLA,26-Jan-2026 02:12 PM,Accepted-AOC,L1,15-Jun-2026 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
