Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
Technical,UNDER EVALUATION,PRABHAT SHANKAR,16-Jan-2026 01:31 PM,,12-Jun-2026,"INR 4,640,621.44",1095.0,PRABHAT SHANKAR,12-Jun-2026 05:05 PM,1665.pdf (392.00 KB),AWARD LETTER,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,PRABHAT SHANKAR,10-Mar-2026 01:28 PM,11-Mar-2026 11:00 AM,techsummary_2035342.pdf (169.51 KB),Greater Noida Industrial Development Authority,2026_GNIDA_1103550_12,SM/(E-TENDER CELL)/2025/691 DATED-31.12.2025,"Three Years Maintenance work of 6 Percent abadi plots in village Chhapraula, Greater Noida.",1.0,5800691.0,DEEPAK BUILDERS,14-Jan-2026 02:05 PM,Rejected-Finance,L3,11-Jun-2026 07:13 PM,Finance,UNDER EVALUATION,PRABHAT SHANKAR,11-Mar-2026 01:28 PM,,BOQ Comparative Chart,ACEO_SY,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,PRABHAT SHANKAR,11-Jun-2026 07:13 PM,finsummary_2035342.pdf (144.17 KB),1.0,5802696.0,M/s Shri Sai Enterprises,INR,"4,640,621.44",AOC,SM_TENDER CELL,GNIDA OFFICE,"1,24,000",No,fixed,,Nil,Nil,"Three Years Maintenance work of 6 Percent abadi plots in village Chhapraula, Greater Noida.","Three Years Maintenance work of 6 Percent abadi plots in village Chhapraula, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"61,87,495",Civil Works,DEVELOPMENT ,Tender,90.0,1095.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",Greater Noida Industrial Development Authority,SM/(E-TENDER CELL)/2025/691 DATED-31.12.2025,2026_GNIDA_1103550_12,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"1,800",Nil,Nil,No,05-Jan-2026 06:00 PM,16-Jan-2026 11:00 AM,05-Jan-2026 06:00 PM,14-Jan-2026 05:00 PM,NA ,NA ,05-Jan-2026 06:00 PM,14-Jan-2026 05:00 PM,11-Mar-2026 11:00 AM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,5803930.0,Gloway Infratech Private Limited,14-Jan-2026 04:39 PM,Rejected-Finance,L2,11-Jun-2026 07:13 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3.0,5795708.0,M/S R.K. CONTRACTOR,13-Jan-2026 08:27 PM,Rejected-Finance,L4,11-Jun-2026 07:13 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4.0,5802696.0,M/s Shri Sai Enterprises,14-Jan-2026 04:41 PM,Accepted-AOC,L1,12-Jun-2026 05:07 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
