Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
CC Road V Nali Ka kary,CC Road V Nali Ka kary,Please refer Tender documents. ,NA ,"32,59,546",Civil Works,NA ,Tender,90.0,90.0,Npk Lalganj,276202.0,NA ,NA ,NA ,Office Nagar Panchayat Katghar lalganj,No ,No,Executive Officer,Office Nagar Panchayat Katghar lalganj,"3,894",Nagar Panchayat Nidhi,Nagar Panchayat Nidhi,No,"65,200",No,fixed,,Nagar Panchayat Nidhi,Nagar Panchayat Nidhi,1.0,Fee/PreQual/Technical,.pdf,nit,Directorate of Local Bodies UP||Nagar Panchayat Katgharlalganj Azamgarh,225(5)/Npk Lalganj 2025-26 date 10-03-2026,2026_DOLBU_1123368_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,10-Mar-2026 06:00 PM,01-Apr-2026 11:00 AM,10-Mar-2026 06:00 PM,31-Mar-2026 06:00 PM,NA ,NA ,10-Mar-2026 06:00 PM,31-Mar-2026 06:00 PM,25-Apr-2026 03:25 PM,1,DD - Demand Draft,AOC,Technical,Technical,Anup kumar Srivastava,23-Apr-2026 01:43 PM,technical_2092784.pdf,Executive officer,Internal,,Vinay Shanker Awasthi,22-Jun-2026 03:21 PM,finsummary_2092784.pdf (456.13 KB),Finance,Financel,Shiv Kumar Gupta,25-Apr-2026 06:41 PM,finance_2092784.pdf,BOQ Comparative Chart,Executive officer,Internal,,Anup kumar Srivastava,25-Apr-2026 03:22 PM,25-Apr-2026 03:25 PM,techsummary_2092784.pdf (80.46 KB),22-Jun-2026,"INR 3,250,000",90.0,Vinay Shanker Awasthi,22-Jun-2026 03:23 PM,AOC.pdf (838.00 KB),1.0,6023543.0,M/s. VIVEK YADAV,INR,"3,250,000",Directorate of Local Bodies UP||Nagar Panchayat Katgharlalganj Azamgarh,2026_DOLBU_1123368_1,225(5)/Npk Lalganj 2025-26 date 10-03-2026,CC Road V Nali Ka kary,1,6023538,DAYA CONTRACTION,31-Mar-2026 04:42 AM,Rejected-Finance,Highest,22-Jun-2026 03:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq.xls,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6023543,M/s. VIVEK YADAV,31-Mar-2026 05:30 AM,Accepted-AOC,ok,22-Jun-2026 03:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6023550,vinod Rai,31-Mar-2026 06:23 AM,Rejected-Finance,Very Highest,22-Jun-2026 03:21 PM,AOC
