Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,31-May-2026 04:17 PM,05-Jun-2026 12:30 PM,techsummary_2147155.pdf (215.90 KB),30-Jun-2026,"INR 1,749,151.95",90.0,SHUBHAM PARLE,30-Jun-2026 05:09 PM,Bond.pdf (580.00 KB),Bond with Ganesh Tile,Technical,Technical bid open,SHUBHAM PARLE,23-May-2026 06:21 PM,technical_2147155.pdf,Finance,finance,SHUBHAM PARLE,30-Jun-2026 02:56 PM,finance_2147155.pdf,BOQ Comparative Chart,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,30-Jun-2026 05:07 PM,finsummary_2147155.pdf (579.54 KB),1.0,6127495.0,M/S SHRI GANESH TILES,INR,"1,749,151.95",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1147099_58,12/RED/Tavrit/26-27/dt-2-4-26,Paharpur mai yashpal ke makan se ramesh ke makan tak interlocking tile work,1,6116406,ARUN CONSTRUCTIONS,16-May-2026 01:34 PM,Rejected-Finance,L1 Bidder,30-Jun-2026 05:07 PM,AOC,14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,05-Jun-2026 12:30 PM,1.0,SBI Bank,EE RED MEERUT DIVISION,VIKAS BHAWAN 2ND FLOOR COLLECTORATE MEERUT,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,12/RED/Tavrit/26-27/dt-2-4-26,2026_REDUP_1147099_58,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"35,000",No,fixed,,Nil,Nil,Paharpur mai yashpal ke makan se ramesh ke makan tak interlocking tile work,Paharpur mai yashpal ke makan se ramesh ke makan tak interlocking tile work,Please refer Tender documents. ,NA ,"17,54,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,856.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Document,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6115519,M/S ANUJ INTERLOCKING,16-May-2026 02:52 PM,Rejected-Finance,L1 Bidder,30-Jun-2026 05:07 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6127495,M/S SHRI GANESH TILES,19-May-2026 03:58 PM,Accepted-AOC,Bond with Ganesh Tile,30-Jun-2026 05:09 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
