S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6098641,ACE INFRATECH,08-May-2026 12:11 PM,Rejected-Technical,Reject,13-May-2026 02:25 PM,1.0,6091360.0,M/S SUNITA SINGH,INR,"111,076,789.33",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2026_UPPRC_1144435_1,16/UPPCL/GM-1/E-TENDER/2026-27 Dated-22.04.2026,Construction of DIET as Center of Excellence at District-Ghazipur (U.P.),23-Jun-2026,"INR 111,076,789.33",540.0,SURESH CHANDRA YADAV,23-Jun-2026 02:43 PM,Agrr26.pdf (536.00 KB),Enclosed,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3, Varanasi, General Manager (Technical), Lucknow",SURESH CHANDRA YADAV,13-May-2026 02:25 PM,14-May-2026 04:00 PM,techsummary_2138277.pdf (456.01 KB),Finance,Enclosed,SURESH CHANDRA YADAV,23-Jun-2026 02:11 PM,finance_2138277.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-3, Varanasi, Accountant Unit-3,Varanasi, General Manager (Technical), Lcknow",SURESH CHANDRA YADAV,23-Jun-2026 02:15 PM,finsummary_2138277.pdf (456.01 KB),Technical,Enclosed,SURESH CHANDRA YADAV,13-May-2026 02:20 PM,technical_2138277.pdf,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,16/UPPCL/GM-1/E-TENDER/2026-27 Dated-22.04.2026,2026_UPPRC_1144435_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"General Manager, Zone-1, Prayagraj","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,BIDDOC,"17,700",Nil,Nil,No,"22,33,000",No,fixed,,Nil,Nil,Construction of DIET as Center of Excellence at District-Ghazipur (U.P.),Construction of DIET as Center of Excellence at District-Ghazipur (U.P.),Please refer Tender documents. ,NA ,"11,16,34,000",Civil Works - Buildings,NA ,Tender,90.0,540.0,District-Ghazipur (U.P.),233001.0,NA ,NA ,NA ,Prayagraj,No ,No,02-May-2026 11:00 AM,08-May-2026 03:00 PM,02-May-2026 11:00 AM,08-May-2026 02:00 PM,NA ,NA ,02-May-2026 11:00 AM,08-May-2026 02:00 PM,14-May-2026 04:00 PM,AOC
2,6091360,M/S SUNITA SINGH,06-May-2026 05:01 PM,Accepted-AOC,L1 Accepted,23-Jun-2026 02:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6089580,PRADEEP KUMAR SINGH,08-May-2026 11:06 AM,Rejected-AOC,L2 Accepted,23-Jun-2026 02:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
