S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,6024897,MS ABHAY PRATAP SINGH,31-Mar-2026 09:27 PM,Accepted-AOC,L1,12-Jun-2026 05:43 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1130922_1,1733/RED/Tender/2025-26,"Construction of CC for parking in O.N.C.C. school, Block- Laharpur",1.0,6024897.0,MS ABHAY PRATAP SINGH,INR,"2,164,598",22-May-2026,"INR 2,164,598",90.0,Ravi Pratap Singh,12-Jun-2026 05:43 PM,26.pdf (415.00 KB),Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 09:19 PM,17-Apr-2026 12:30 PM,techsummary_2109885.pdf (131.88 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 06:54 PM,,BOQ Comparative Chart,Gyanendra Kumar,Internal,,Gyanendra Kumar,27-Apr-2026 06:40 PM,finsummary_2109885.pdf (521.85 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 01:07 PM,,AOC,1.0,SBI Bank,27-Mar-2026 05:00 PM,02-Apr-2026 12:30 PM,27-Mar-2026 05:00 PM,02-Apr-2026 12:00 PM,NA ,NA ,27-Mar-2026 05:00 PM,02-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,"Construction of CC for parking in O.N.C.C. school, Block- Laharpur","Construction of CC for parking in O.N.C.C. school, Block- Laharpur",Please refer Tender documents. ,NA ,"21,66,548",Civil Works,NA ,Tender,90.0,90.0,"Laharpur, Sitapur.",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,"44,000",No,fixed,,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1733/RED/Tender/2025-26,2026_REDUP_1130922_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED Sitapur,"Vikas Bhawan, Sitapur",1,Fee/PreQual/Technical,.pdf,Technical,944.0,Nil,Nil,No,AOC
2,6024908,M/S SANJAY SINGH CONT,31-Mar-2026 09:16 PM,Rejected-Finance,Higher Rate Quoted,27-Apr-2026 06:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,AOC
