Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
06-Jun-2026,"INR 6,070,024.81",270.0,Dileep Shukla,06-Jun-2026 09:42 AM,05_10.pdf (141.00 KB),Technical,Summary,Dileep Shukla,19-May-2026 02:30 PM,,Er D K Shukla SE RED Gorakhpur Circle,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Katyayani Prasad DAO RED Gorakhpur",Dileep Shukla,24-May-2026 10:51 AM,28-May-2026 12:00 PM,techsummary_2141603.pdf (1736.98 KB),Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,06-Jun-2026 09:40 AM,finsummary_2141603.pdf (140.74 KB),Finance,Summary,Dileep Shukla,29-May-2026 01:14 PM,,BOQ Comparative Chart,1.0,6113478.0,m/s reliable,INR,"6,070,024.81",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1145572_10,05/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,"Under District Gorakhpur, Construction work of Road from Saraiya Boss Sthan Marg to Failhwa Kodaisah Tola in Gram Sabha Jungle Dumri No-1, Lot No 10",1,6115508,m/s chand associates,14-May-2026 01:11 PM,Rejected-Finance,Rejected,06-Jun-2026 09:40 AM,AOC,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,"1,04,300",No,percentage,2.0%,Nil,Nil,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",05-May-2026 06:55 PM,19-May-2026 12:30 PM,05-May-2026 06:55 PM,18-May-2026 12:00 PM,NA ,NA ,05-May-2026 06:55 PM,18-May-2026 12:00 PM,28-May-2026 12:00 PM,"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,05/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,2026_REDUP_1145572_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Under District Gorakhpur, Construction work of Road from Saraiya Boss Sthan Marg to Failhwa Kodaisah Tola in Gram Sabha Jungle Dumri No-1, Lot No 10","Under District Gorakhpur, Construction work of Road from Saraiya Boss Sthan Marg to Failhwa Kodaisah Tola in Gram Sabha Jungle Dumri No-1, Lot No 10",Please refer Tender documents. ,NA ,"52,15,000",Civil Works,NA ,Tender,90.0,NA ,Gorakhpur,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",11-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6113478,m/s reliable,14-May-2026 01:38 PM,Accepted-AOC,AoC,06-Jun-2026 09:42 AM,AOC,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
