EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"99,522",No,percentage,10.0%,Nil,Nil,C.E. CIVIL,NNMV,710.0,Nil,Nil,No,Directorate of Local Bodies UP||Mathura Municipal Corporation,NNMV/NIRMAN/80/01-63,2026_DOLBU_1109035_30,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,27-Jan-2026 03:00 PM,03-Feb-2026 11:00 AM,27-Jan-2026 03:00 PM,02-Feb-2026 11:00 AM,NA ,NA ,27-Jan-2026 03:00 PM,02-Feb-2026 11:00 AM,07-Mar-2026 02:00 PM,WORK NO. 30 OUT OF 63 WORKS.,AS PER NIT,Please refer Tender documents. ,NA ,"9,95,215",Civil Works,NA ,Tender,90.0,60.0,NNMV,281001.0,NA ,NA ,NA ,NNMV,No ,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TENDER DOCS,AOC,Finance,2b,Office Representative-3,07-Mar-2026 04:13 PM,,BOQ Comparative Chart,C.E. CIVIL,Internal,,Office Representative-3,08-Jun-2026 01:13 PM,finsummary_2048078.pdf (128.58 KB),1.0,5834338.0,Kalpaarav Construction,INR,"945,454.25",Directorate of Local Bodies UP||Mathura Municipal Corporation,2026_DOLBU_1109035_30,NNMV/NIRMAN/80/01-63,WORK NO. 30 OUT OF 63 WORKS.,1,5834338,Kalpaarav Construction,31-Jan-2026 02:41 PM,Accepted-AOC,L1,08-Jun-2026 01:17 PM,C.E.,Internal,,Office Representative-3,06-Mar-2026 01:35 PM,07-Mar-2026 02:00 PM,techsummary_2048078.pdf (332.17 KB),08-Jun-2026,"INR 945,454.25",60.0,Office Representative-3,08-Jun-2026 01:17 PM,AOC.pdf (276.00 KB),Technical,2B,Office Representative-3,03-Feb-2026 03:17 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,5834494,M/S AVATAR CONSTRUCTION,31-Jan-2026 03:21 PM,Rejected-Finance,L2,08-Jun-2026 01:13 PM,,,,,,,,,,,,,,,,,,,AOC
