EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,35,509",No,fixed,,Nil,Nil,"3,279",Nil,Nil,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,20-Apr-2026 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_170,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"WARD NO.20 ME BERMHIYA MANDIR SE AKHILESH MAURYA TINKU BARNWAL SARITA PANDEY AJAY MISHRA ADARSH , INDRAJEET VERMA KE GHAR TAK MITTI KHADNJA SIDEWALL V NALI NIRMAN KARYA","WARD NO.20 ME BERMHIYA MANDIR SE AKHILESH MAURYA TINKU BARNWAL SARITA PANDEY AJAY MISHRA ADARSH , INDRAJEET VERMA KE GHAR TAK MITTI KHADNJA SIDEWALL V NALI NIRMAN KARYA",Please refer Tender documents. ,NA ,"23,55,086",Civil Works,NA ,Tender,90.0,120.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,EO NPP DEORIA,NPP DEORIA,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,AOC,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_170,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,"WARD NO.20 ME BERMHIYA MANDIR SE AKHILESH MAURYA TINKU BARNWAL SARITA PANDEY AJAY MISHRA ADARSH , INDRAJEET VERMA KE GHAR TAK MITTI KHADNJA SIDEWALL V NALI NIRMAN KARYA",Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,18-Apr-2026 01:13 PM,,1.0,5995257.0,ARVIND KUMAR SINGH,INR,"2,353,908",1,5995257,ARVIND KUMAR SINGH,21-Mar-2026 10:56 PM,Accepted-AOC,L1,09-Jun-2026 04:46 PM,Finance,FINANCIAL BID OPENED,Sanjay kumar Tiwari,20-Apr-2026 09:08 PM,,BOQ Comparative Chart,27-May-2026,"INR 2,353,908",120.0,Sanjay kumar Tiwari,09-Jun-2026 04:46 PM,Scan_0005.pdf (588.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,21-Apr-2026 08:44 AM,finsummary_2085371.pdf (98.27 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,20-Apr-2026 02:53 PM,20-Apr-2026 03:00 PM,techsummary_2085371.pdf (504.47 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,2,5995662,M/s Hareram Pratap Singh,22-Mar-2026 02:30 PM,Rejected-Finance,L2,21-Apr-2026 08:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,3,5996656,M/S MANOJ MISHRA THIKEDAR,23-Mar-2026 12:49 AM,Rejected-Finance,L3,21-Apr-2026 08:44 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
