S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6072176,B S ENTERPRISES,28-Apr-2026 04:19 PM,Rejected-Finance,ok,23-Jun-2026 06:45 PM,1.0,6071851.0,M/S D.S.CONTRACTORS,INR,"981,090",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1139021_1,172(27)/NNA/2026-27,ROAD NALI,29-Jun-2026,"INR 981,090",30.0,Danish Haider Naqvi,29-Jun-2026 06:20 PM,cammetti.pdf (193.00 KB),ok,ce,Internal,ee,Rajesh Kumar,02-Jun-2026 05:01 PM,02-Jun-2026 05:05 PM,techsummary_2126662.pdf (193.42 KB),Finance,ok,Rajesh Kumar,23-Jun-2026 06:33 PM,,BOQ Comparative Chart,ce,Internal,ee,Rajesh Kumar,23-Jun-2026 06:45 PM,finsummary_2126662.pdf (267.71 KB),Technical,All Documents Completed,Rajvir Singh,02-Jun-2026 04:55 PM,technical_2126662.pdf,AOC,CE,ALIGARH,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,20-Apr-2026 05:00 PM,29-Apr-2026 11:00 AM,20-Apr-2026 05:00 PM,28-Apr-2026 05:00 PM,NA ,NA ,20-Apr-2026 05:00 PM,28-Apr-2026 05:00 PM,02-Jun-2026 05:05 PM,ROAD NALI,ROAD NALI,Please refer Tender documents. ,NA ,"9,91,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,ALIGARH,No ,No,Directorate of Local Bodies UP||Aligarh Municipal Corporation,172(27)/NNA/2026-27,2026_DOLBU_1139021_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"1,180",Nil,Nil,No,"99,000",No,fixed,,Nil,Nil,AOC
2,6071851,M/S D.S.CONTRACTORS,28-Apr-2026 01:01 PM,Accepted-AOC,ok,29-Jun-2026 06:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6071808,M/S SHIVAM BUILDERS & DEVLOPERS,28-Apr-2026 03:23 PM,Rejected-Finance,ok,23-Jun-2026 06:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
