S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6095619.0,M/S. S.P. ENTERPRISES,INR,"1,319,329.01",Directorate of Local Bodies UP||Nagar Palika Parishad Pt. Deendayal Upadhayay Chandauli,2026_DOLBU_1136937_1,Letter no.317/NPP/Pt. DDU Nagar/2026-27 Date 13.04.2026,WD No.5 Bichhadi me sakaldiha road se ram krishna ponam devi se shamshad ali tak interlocking v nali nirman,1,6095777,M/S SHAMBHU NATH ENTERPRISES,07-May-2026 01:06 PM,Rejected-Finance,Highest rate,15-Jun-2026 08:03 AM,15-Jun-2026,"INR 1,319,329.01",30.0,Amar Deep,15-Jun-2026 08:07 AM,sakalkk.pdf (177.00 KB),Lowest rate,Rajeev mohan saxena,Internal,,Amar Deep,15-Jun-2026 08:03 AM,finsummary_2123053.pdf (255.31 KB),Technical,Accepted,Rajeev Mohan Saxena,22-May-2026 11:38 PM,technical_2123053.pdf,Rajeev mohan saxena,Internal,Accepted,Rajeev Mohan Saxena,23-May-2026 12:07 AM,23-May-2026 12:00 PM,techsummary_2123053.pdf (279.19 KB),Finance,Accepted,Amar Deep,15-Jun-2026 08:00 AM,finance_2123053.pdf,BOQ Comparative Chart,AOC,WD No.5 Bichhadi me sakaldiha road se ram krishna ponam devi se shamshad ali tak interlocking v nali nirman,WD No.5 Bichhadi me sakaldiha road se ram krishna ponam devi se shamshad ali tak interlocking v nali nirman,WD No.5 Bichhadi me sakaldiha road se ram krishna ponam devi se shamshad ali tak interlocking v nali nirman ,NA ,"13,22,635",Civil Works,NA ,Tender,120.0,30.0,Chandauli,232101.0,NA ,NA ,NA ,Office Executive officer Npp Pt. DDU Nagar chanda,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Pt. Deendayal Upadhayay Chandauli,Letter no.317/NPP/Pt. DDU Nagar/2026-27 Date 13.04.2026,2026_DOLBU_1136937_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,"1,32,263",No,fixed,,Office Executive officer Npp Pt. DDU Nagar chanda,Chandauli,Rajeev mohan saxena,Office Executive officer Npp Pt. DDU Nagar chandauli,1.0,Fee/PreQual/Technical,.pdf,NSC FDR and TDR,16-Apr-2026 09:00 AM,08-May-2026 03:00 PM,16-Apr-2026 09:00 AM,08-May-2026 02:00 PM,NA ,NA ,16-Apr-2026 09:00 AM,08-May-2026 02:00 PM,23-May-2026 12:00 PM,"1,400",Office Executive officer Npp Pt. DDU Nagar chanda,chandauli,No,AOC
,,,,,,,,,2,6095619,M/S. S.P. ENTERPRISES,07-May-2026 12:38 PM,Accepted-AOC,Low rate,15-Jun-2026 08:07 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6095890,RIMA SINGH,07-May-2026 01:23 PM,Rejected-Finance,Highest rate,15-Jun-2026 08:03 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,AOC
