Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"1,416",Nil,Nil,No,CE,Ghaziabad Nagar Nigam,25-Feb-2026 02:00 PM,03-Mar-2026 03:30 PM,25-Feb-2026 02:00 PM,03-Mar-2026 03:00 PM,NA ,NA ,25-Feb-2026 02:00 PM,03-Mar-2026 03:00 PM,16-Apr-2026 02:00 PM,1,Fee/PreQual/Technical,.pdf,Tender Notice,1.0,SBI Bank,"In Ward 84, Rajnagar Rajkunj, from house no. 67 to 48 via 31, road near gate no. 02, house no. 63 to house no. 53, house no. 21 to house no. 18, house no. 09 to house no. 12, house no. 06 to house no. 03, house no. 63 to house no. 53, house no. 73 to","In Ward 84, Rajnagar Rajkunj, from house no. 67 to 48 via 31, road near gate no. 02, house no. 63 to house no. 53, house no. 21 to house no. 18, house no. 09 to house no. 12, house no. 06 to house no. 03, house no. 63 to house no. 53, house no. 73 to",Please refer Tender documents. ,NA ,"16,03,202",Civil Works,NA ,Tender,90.0,NA ,CE,201001.0,NA ,NA ,NA ,Ghaziabad Nagar Nigam,No ,No,"48,096",No,percentage,3.0%,Nil,Nil,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,110/Nirman/2025-26 Date 21.02.2026,2026_DOLBU_1119907_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,CE,Internal,,narendra kumar chaudhary,16-Apr-2026 11:04 AM,16-Apr-2026 02:00 PM,techsummary_2082973.pdf (917.24 KB),Finance,Finance,narendra kumar chaudhary,16-Apr-2026 03:48 PM,,BOQ Comparative Chart,ce,Internal,,Kuldeep Kumar Tamar,30-Jun-2026 12:49 PM,finsummary_2082973.pdf (577.52 KB),Technical,Technical,narendra kumar chaudhary,06-Mar-2026 03:24 PM,,1.0,5944554.0,M/S AKANSHA CONSTRUCTION,INR,"1,362,722",Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1119907_1,110/Nirman/2025-26 Date 21.02.2026,"In Ward 84, Rajnagar Rajkunj, from house no. 67 to 48 via 31, road near gate no. 02, house no. 63 to house no. 53, house no. 21 to house no. 18, house no. 09 to house no. 12, house no. 06 to house no. 03, house no. 63 to house no. 53, house no. 73 to",1.0,5944554.0,M/S AKANSHA CONSTRUCTION,02-Mar-2026 05:34 PM,Accepted-AOC,L1,30-Jun-2026 01:10 PM,30-Jun-2026,"INR 1,362,722",60.0,Kuldeep Kumar Tamar,30-Jun-2026 01:10 PM,01110.pdf (578.00 KB),AOC
,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
