S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,6077648,HARI KRISHNA CONTRACTOR,30-Apr-2026 02:28 PM,Rejected-Finance,L2,16-Jun-2026 10:59 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1141979_4,1314/EERED/TENDER/2025-26/ Dt 30-03-2026,04- Interlocking road/drain construction work from Shripal Pradhan house towards the playground in village Titauli.,1.0,6071879.0,INSHA CONSTRUCTION,INR,"1,833,318.335",16-Jun-2026,"INR 1,833,318.335",90.0,Avinash Kumar,16-Jun-2026 11:02 AM,BidFoundsuccessfull.pdf (19.00 KB),Executive Engineer,Internal,,Avinash Kumar,12-May-2026 04:22 PM,12-May-2026 04:25 PM,techsummary_2132813.pdf (3174.61 KB),Finance,OK,Parmod Kumar,12-May-2026 05:35 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Avinash Kumar,16-Jun-2026 10:59 AM,finsummary_2132813.pdf (413.04 KB),Technical,OK,Parmod Kumar,02-May-2026 06:37 PM,technical_2132813.pdf,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,1314/EERED/TENDER/2025-26/ Dt 30-03-2026,2026_REDUP_1141979_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,25-Apr-2026 05:00 PM,02-May-2026 12:30 PM,25-Apr-2026 05:00 PM,30-Apr-2026 06:00 PM,NA ,NA ,25-Apr-2026 05:00 PM,30-Apr-2026 06:00 PM,12-May-2026 04:25 PM,1.0,SBI Bank,"2,714",Nil,Nil,No,04- Interlocking road/drain construction work from Shripal Pradhan house towards the playground in village Titauli.,04- Interlocking road/drain construction work from Shripal Pradhan house towards the playground in village Titauli.,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,90.0,SHAMLI,247776.0,NA ,NA ,NA ,EE RED Office Shamli,No ,No,1,Fee/PreQual/Technical,.pdf,Technical Docoments,EE RED Shamli,EE RED Office Shamli,"37,000",No,fixed,,Nil,Nil,AOC
2,6071879,INSHA CONSTRUCTION,28-Apr-2026 10:24 PM,Accepted-AOC,L1,16-Jun-2026 11:02 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,AOC
