Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,384",Nil,Nil,No,Er Narendra Chaudhary,Vikas Bhawan Unnao,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,27-Apr-2026 03:00 PM,04-May-2026 12:30 PM,27-Apr-2026 03:00 PM,04-May-2026 12:00 PM,NA ,NA ,27-Apr-2026 03:00 PM,04-May-2026 12:00 PM,19-May-2026 11:55 AM,1.0,SBI Bank,"67,000",Yes,fixed,,Nil,Nil,Gram Rataipurwa me Ram Khilawan ke Ghar se Damar Road se Bheem Rao Ambedkar Pratima tak Interlocing va Nali ka karye.,Gram Rataipurwa me Ram Khilawan ke Ghar se Damar Road se Bheem Rao Ambedkar Pratima tak Interlocing va Nali ka karye.,Plz Refer Doc ,NA ,"33,46,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED OFFICE UNNAO,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,2026_REDUP_1142669_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Summary,Narendra chaudhary,15-Jun-2026 03:27 PM,finance_2133998.pdf,BOQ Comparative Chart,Er Narendra Chaudhry,Internal,,Surendra Yadav,19-May-2026 11:51 AM,19-May-2026 11:55 AM,techsummary_2133998.pdf (466.49 KB),Technical,Summary,Surendra Yadav,19-May-2026 11:49 AM,technical_2133998.pdf,Er Narendra Chaudhry,Internal,,Narendra chaudhary,15-Jun-2026 03:30 PM,finsummary_2133998.pdf (1079.39 KB),15-Jun-2026,"INR 2,683,723.57",90.0,Narendra chaudhary,15-Jun-2026 03:32 PM,Ram0004.pdf (1079.00 KB),l1,1,6085101,M/S DIPTI KATIYAR,03-May-2026 06:36 PM,Accepted-AOC,l1,15-Jun-2026 03:32 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1142669_2,59/RED/Tender/Unnao/26-27 Dt-06-04-2026,Gram Rataipurwa me Ram Khilawan ke Ghar se Damar Road se Bheem Rao Ambedkar Pratima tak Interlocing va Nali ka karye.,1.0,6085101.0,M/S DIPTI KATIYAR,INR,"2,683,723.57",AOC
,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6085076,M/S SUNIL KUNAR,03-May-2026 04:35 PM,Rejected-AOC,l2,15-Jun-2026 03:32 PM,,,,,,,,,,AOC
