S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,5937276,M/S KAUSHAL KUMAR SINGH,27-Feb-2026 01:00 PM,Accepted-AOC,L1 Firm,23-Jun-2026 05:47 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),2026_UPPRC_1114499_1,06/UPPCL/GM(QAE)/ E-TENDER/2025-26,MORTUARY BLOCK FOR MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE BAHRAICH AT DISTRICT BAHRAICH (U.P.),1.0,5937276.0,M/S KAUSHAL KUMAR SINGH,INR,"11,782,400.65",23-Jun-2026,"INR 11,782,400.65",360.0,Rajesh Verma,23-Jun-2026 05:47 PM,POwmarchikushal.pdf (600.00 KB),General Manager(QAE),Internal,"General Manager(QAE), General Manager Zone-3, Project Manager Unit-22, Accountant",Rajesh Verma,23-Jun-2026 05:43 PM,finsummary_2066767.pdf (684.38 KB),Technical,Enclosed,Rajesh Verma,30-Mar-2026 02:16 PM,technical_2066767.pdf,General Manager(QAE),Internal,"General Manager(QAE), General Manager Zone-3, Project manager Unit-22, Accountant",Rajesh Verma,30-Mar-2026 02:24 PM,01-Apr-2026 04:00 PM,techsummary_2066767.pdf (684.38 KB),Finance,Enclosed,Rajesh Verma,23-Jun-2026 05:37 PM,finance_2066767.pdf,BOQ Comparative Chart,AOC,1.0,SBI Bank,MORTUARY BLOCK FOR MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE BAHRAICH AT DISTRICT BAHRAICH (U.P.),MORTUARY BLOCK FOR MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEGE BAHRAICH AT DISTRICT BAHRAICH (U.P.),As per BID Document ,NA ,"1,18,43,000",Civil Works,NA ,Tender,90.0,365.0,MAHARAJA SUHEL DEV AUTONOMOUS STATE MEDICAL COLLEG,271801.0,Lucknow ,"General Manager (QAE) U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow ",20-Feb-2026 02:00 PM ,Lucknow,No ,No,1.0,Corrigendum Date ext.,Date,,General Manager(QAE),"General Manager (QAE) U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),06/UPPCL/GM(QAE)/ E-TENDER/2025-26,2026_UPPRC_1114499_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID Document,"17,700",Nil,Nil,No,"2,35,000",No,fixed,,Nil,Nil,11-Feb-2026 09:00 AM,28-Feb-2026 04:00 PM,11-Feb-2026 09:00 AM,28-Feb-2026 02:00 PM,NA ,NA ,11-Feb-2026 09:00 AM,28-Feb-2026 02:00 PM,01-Apr-2026 04:00 PM,AOC
2,5938520,M/S PK ENTERPRISE,28-Feb-2026 11:53 AM,Rejected-Technical,Rejected,30-Mar-2026 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC
3,5935563,OM ENTERPRISES,27-Feb-2026 12:45 PM,Rejected-AOC,L2 Firm,23-Jun-2026 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,5938476,PRAYAG CONSTRUCTION COMPANY,28-Feb-2026 01:36 PM,Rejected-Technical,Rejected,30-Mar-2026 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
