Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical Docoments,EE RED Shamli,EE RED Office Shamli,"23,000",No,fixed,,Nil,Nil,22-May-2026 10:00 AM,27-May-2026 12:30 PM,22-May-2026 10:00 AM,27-May-2026 10:30 AM,NA ,NA ,22-May-2026 10:00 AM,27-May-2026 10:30 AM,02-Jun-2026 01:40 PM,GRAM MANSURA MAI DR SAGAR KE MAKAN SE RIYASAT KE MAKAN KI AOR INTERLOCKING NIRMAN KARYA.,GRAM MANSURA MAI DR SAGAR KE MAKAN SE RIYASAT KE MAKAN KI AOR INTERLOCKING NIRMAN KARYA.,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,90.0,SHAMLI,247776.0,NA ,NA ,NA ,EE RED Office Shamli,No ,No,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,134/EERED/TENDER/2026-27/ Dt 12-05-2026,2026_REDUP_1151639_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,AOC,Executive Engineer,Internal,,Avinash Kumar,02-Jun-2026 01:37 PM,02-Jun-2026 01:40 PM,techsummary_2157144.pdf (76.45 KB),Finance,OK,Parmod Kumar,02-Jun-2026 01:46 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Parmod Kumar,02-Jun-2026 01:48 PM,finsummary_2157144.pdf (19.28 KB),Technical,ok,Avinash Kumar,27-May-2026 04:37 PM,technical_2157144.pdf,1,6144049,ARJUN CONSTRUCTION,27-May-2026 07:19 AM,Rejected-Finance,L2,02-Jun-2026 01:48 PM,1.0,6140062.0,M/S CHOUDHARY CONSTRUCTION,INR,"1,141,190.876",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1151639_1,134/EERED/TENDER/2026-27/ Dt 12-05-2026,GRAM MANSURA MAI DR SAGAR KE MAKAN SE RIYASAT KE MAKAN KI AOR INTERLOCKING NIRMAN KARYA.,08-Jun-2026,"INR 1,141,190.876",90.0,Avinash Kumar,09-Jun-2026 03:41 PM,BidFoundsuccessfull.pdf (19.00 KB),AOC
2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6140062,M/S CHOUDHARY CONSTRUCTION,27-May-2026 06:49 AM,Accepted-AOC,L1,09-Jun-2026 01:18 PM,,,,,,,,,,,,,,,,AOC
