Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"EE RED Jaunpur, Vikas Bhawan, Jaunpur","EE RED Jaunpur, Vikas Bhawan, Jaunpur","Under District Jaunpur, Construction of Road from Dinesh Sharma shop to Sampoorna Bazar in Gutwan Bazaar of block Ramnagar, Lot No 79","Under District Jaunpur, Construction of Road from Dinesh Sharma shop to Sampoorna Bazar in Gutwan Bazaar of block Ramnagar, Lot No 79",Please refer Tender documents. ,NA ,"24,69,000",Civil Works,NA ,Tender,90.0,90.0,Jaunpur,222001.0,"EE RED Jaunpur, Vikas Bhawan, Jaunpur ","EE RED Jaunpur, Vikas Bhawan, Jaunpur ",24-Apr-2026 11:00 AM ,"EE RED Jaunpur, Vikas Bhawan, Jaunpur",No ,No,"49,380",No,percentage,2.0%,Nil,Nil,944.0,Nil,Nil,No,22-Apr-2026 06:00 PM,08-May-2026 12:30 PM,22-Apr-2026 06:00 PM,08-May-2026 12:00 PM,NA ,NA ,22-Apr-2026 06:00 PM,08-May-2026 12:00 PM,18-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2376/EE RED Jaunpur/25-26 Dt 30/03/2026,2026_REDUP_1140200_79,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,1.0,SBI Bank,AOC,1,6089784,M/S ARUN KUMAR SINGH,06-May-2026 07:34 PM,Rejected-Finance,Rejected,14-Jun-2026 10:20 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2026_REDUP_1140200_79,2376/EE RED Jaunpur/25-26 Dt 30/03/2026,"Under District Jaunpur, Construction of Road from Dinesh Sharma shop to Sampoorna Bazar in Gutwan Bazaar of block Ramnagar, Lot No 79",1.0,6089712.0,SATHI ENTERPRISES,INR,"2,908,973",Finance,Summary,Alok Kumar,18-May-2026 02:27 PM,,BOQ Comparative Chart,Er Neeraj Kumar EE RED Jaunpur,Internal,,JAI PRAKASH,14-Jun-2026 10:20 AM,finsummary_2129692.pdf (567.55 KB),Technical,Summary,Alok Kumar,08-May-2026 05:13 PM,,14-Jun-2026,"INR 2,908,973",90.0,JAI PRAKASH,14-Jun-2026 11:07 AM,2376_79.pdf (568.00 KB),Er Neeraj Kumar EE RED Jaunpur,Internal,"Er Neeraj Kumar EE RED Jaunpur, Er Maya Shankar AE RED Jaunpur, Er Alok Kumar AE RED Jaunpur, Mr Jai Prakash DAO RED Jaunpur",Alok Kumar,13-May-2026 07:50 PM,18-May-2026 12:00 PM,techsummary_2129692.pdf (366.44 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,AOC,2,6089712,SATHI ENTERPRISES,06-May-2026 05:25 PM,Accepted-AOC,AOC,14-Jun-2026 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
