Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Bid Doc,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,45/GM-4/UPPCL/2025-26 Dated 30-03-2026,2026_UPPRC_1132854_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,General Manager (Zone-4) Agra,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra",02-Apr-2026 06:00 PM,13-Apr-2026 03:00 PM,02-Apr-2026 06:00 PM,13-Apr-2026 02:00 PM,NA ,NA ,02-Apr-2026 06:00 PM,13-Apr-2026 02:00 PM,27-May-2026 03:00 PM,CONSTRUCTION OF BARACK 30 PERSON CAPACITY 2 NOS . TOTAL 60 CAPACITY ( 30 CAPACITY GROUND FLOOR AND 30 CAPACITY FIRST FLOOR) AT DISTRICT JAIL FIROZABAD (U.P),CONSTRUCTION OF BARACK 30 PERSON CAPACITY 2 NOS . TOTAL 60 CAPACITY ( 30 CAPACITY GROUND FLOOR AND 30 CAPACITY FIRST FLOOR) AT DISTRICT JAIL FIROZABAD (U.P),Please refer Tender documents. ,NA ,"1,58,40,164",Civil Works - Buildings,NA ,Tender,90.0,365.0,Distt Jail Firozabad,283203.0,Office of General Manager (Zone-4) Agra ,"H No. A-121, Sec-13, Avas Vikas Colony, Sikandra, Agra ",04-Apr-2026 11:00 AM ,General Manager (Zone-4) Agra,No ,No,"17,700",Nil,Nil,No,1.0,SBI Bank,"3,17,000",No,fixed,,Nil,Nil,AOC,Technical,Five Bids Out of Five Bids Admitted for Technical Valuation,RAJIV KUMAR PANDEY,15-Apr-2026 05:01 PM,,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,15-Jun-2026 04:29 PM,finsummary_2114581.pdf (115.04 KB),Finance,Three Financial Bids admitted for Financial Evaluation out of Three Bids,RAJIV KUMAR PANDEY,27-May-2026 05:43 PM,,BOQ Comparative Chart,Rajeev Kumar Panday General Manager Zone-4 Agra,Internal,"Karmendra Kumar Agrawal General Manager Zone-6 Noida, Sandeep Singh Chaudhary Project Manager Unit-4 Agra, Shravan Kumar Accountant Unit-4 Agra",RAJIV KUMAR PANDEY,26-May-2026 03:53 PM,27-May-2026 03:00 PM,techsummary_2114581.pdf (2202.18 KB),23-Jun-2026,"INR 15,551,872.99",365.0,RAJIV KUMAR PANDEY,25-Jun-2026 06:18 PM,AOC.pdf (44.00 KB),Work Awarded to M/s Jiya Enterprises,1.0,6043951.0,JIYA ENTERPRISES,INR,"15,551,872.99",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,2026_UPPRC_1132854_2,45/GM-4/UPPCL/2025-26 Dated 30-03-2026,CONSTRUCTION OF BARACK 30 PERSON CAPACITY 2 NOS . TOTAL 60 CAPACITY ( 30 CAPACITY GROUND FLOOR AND 30 CAPACITY FIRST FLOOR) AT DISTRICT JAIL FIROZABAD (U.P),1,6043790,AVADH KAARYA SOLUTIONS LLP,13-Apr-2026 12:28 PM,Rejected-Technical,All Required Document are Not Complete,26-May-2026 03:53 PM,AOC
2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6043951,JIYA ENTERPRISES,13-Apr-2026 01:50 PM,Accepted-AOC,L1,25-Jun-2026 06:18 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6042139,M/S RAJKAMAL CONSTRUCTIONS,12-Apr-2026 11:36 PM,Rejected-Technical,All Required Document are Not Complete,26-May-2026 03:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6042300,M/S RATHOURS CONSTRUCTION,12-Apr-2026 05:46 PM,Rejected-Finance,Being Second Lowest,15-Jun-2026 04:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6042426,Supreme Builder,12-Apr-2026 06:34 PM,Rejected-Finance,Being Third Lowest,15-Jun-2026 04:29 PM,AOC
