Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,"11,800",Nil,Nil,No,"1,19,000",No,fixed,,Nil,Nil,Renovation work of Rajkiye Balika Inter College at Sonari Kalan Distt. Amethi,Renovation work of Rajkiye Balika Inter College at Sonari Kalan Distt. Amethi,As per Bid Documents ,NA ,"59,98,000",Civil Works - Buildings,N/A ,Tender,90.0,180.0,Amethi,227405.0,NA ,NA ,NA ,Office of the General Manager Zone-3 UPPCL Lucknow,No ,No,21-Apr-2026 10:00 AM,28-Apr-2026 04:00 PM,21-Apr-2026 10:00 AM,28-Apr-2026 03:00 PM,NA ,NA ,21-Apr-2026 10:00 AM,28-Apr-2026 03:00 PM,08-May-2026 11:00 AM,1.0,SBI Bank,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,07/GM-3/UPPCL/2026-27 DATE-15.04.2026,2026_UPPRC_1138191_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,General Manager Zone-3 UPPCL Lucknow,Office of the General Manager Zone-3 UPPCL Lucknow,AOC,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,07-May-2026 03:30 PM,08-May-2026 11:00 AM,techsummary_2125234.pdf (4640.15 KB),Finance,Attached,ANIL KUMAR SINGH,20-Jun-2026 10:27 AM,finance_2125234.pdf,BOQ Comparative Chart,General Manager Zone-3 UPPCL Lko,Internal,Attached,ANIL KUMAR SINGH,20-Jun-2026 10:32 AM,finsummary_2125234.pdf (4640.15 KB),Technical,Attached,ANIL KUMAR SINGH,07-May-2026 03:25 PM,technical_2125234.pdf,1,6073211,ASHA HANUMANT ENTERPRISES,28-Apr-2026 01:12 PM,Rejected-Technical,Disqualify,07-May-2026 03:30 PM,1.0,6073299.0,M/S RUDRA CONSTRUCTIONS,INR,"5,698,543.33",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-3 Faizabad,2026_UPPRC_1138191_1,07/GM-3/UPPCL/2026-27 DATE-15.04.2026,Renovation work of Rajkiye Balika Inter College at Sonari Kalan Distt. Amethi,20-Jun-2026,"INR 5,698,543.33",180.0,ANIL KUMAR SINGH,20-Jun-2026 10:34 AM,Agreement_Rudra.pdf (3520.00 KB),L1,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6073502,M/S AADISHAKTI ENTERPRISES,28-Apr-2026 07:51 AM,Rejected-Technical,Disqualify,07-May-2026 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6073336,M/S DEVANSH CONSTRUCTION,27-Apr-2026 09:51 PM,Rejected-AOC,L2,20-Jun-2026 10:34 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6073299,M/S RUDRA CONSTRUCTIONS,28-Apr-2026 01:21 PM,Accepted-AOC,L1,20-Jun-2026 10:34 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6073979,SHRIHAN VIRAT INFRAESTATE PRIVATE LIMITED,28-Apr-2026 12:11 PM,Rejected-Technical,Disqualify,07-May-2026 03:30 PM,,,,,,,,,,,,,,,,,AOC
