Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
EE RED Bulandshahr,EE RED Bulandshahr,944.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1843/RED/Tender-File/2025-26 Dt. 31-03-2026,2026_REDUP_1141957_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"54,000",No,fixed,,Nil,Nil,1.0,SBI Bank,25-Apr-2026 06:00 PM,02-May-2026 04:00 PM,25-Apr-2026 06:00 PM,01-May-2026 04:00 PM,NA ,NA ,25-Apr-2026 06:00 PM,01-May-2026 04:00 PM,19-May-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,T1,Village Khwajpur CC construction work from Dr. Vijendra shop to Nanak Contractor enclosure,Village Khwajpur CC construction work from Dr. Vijendra shop to Nanak Contractor enclosure,Please refer Tender documents. ,NA ,"26,86,998",Civil Works,NA ,Tender,90.0,180.0,EE RED Bulandshahr,203001.0,EE RED Bulandshahr ,EE RED Bulandshahr ,27-Apr-2026 04:00 PM ,EE RED Bulandshahr,No ,No,AOC,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,23-Jun-2026 04:38 PM,finsummary_2132735.pdf (60.76 KB),Technical,KWASPUR,Vishnoo Kumar,16-May-2026 02:13 PM,technical_2132735.pdf,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,16-May-2026 02:15 PM,19-May-2026 12:00 PM,techsummary_2132735.pdf (414.77 KB),Finance,Khwajpur,Vishnoo Kumar,23-Jun-2026 04:24 PM,finance_2132735.pdf,BOQ Comparative Chart,1,6081393,KHALID CONTRACTOR,01-May-2026 08:26 AM,Rejected-Finance,L2,23-Jun-2026 04:38 PM,1.0,6081377.0,M/S SHARMA CONTRACTOR,INR,"2,678,937",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1141957_1,1843/RED/Tender-File/2025-26 Dt. 31-03-2026,Village Khwajpur CC construction work from Dr. Vijendra shop to Nanak Contractor enclosure,23-Jun-2026,"INR 2,678,937",180.0,Vishnoo Kumar,23-Jun-2026 05:11 PM,BonKhwaspur.pdf (830.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6081377,M/S SHARMA CONTRACTOR,01-May-2026 06:42 AM,Accepted-AOC,L1,23-Jun-2026 05:11 PM,,,,,,,,,,,,,,,,AOC
