S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,Revocation,Revocation,01-Jun-2026 06:57 PM,03TRevock.pdf ,330.33,Technical Opening,19-Jun-2026,"INR 2,410,250.96",15.0,Dinesh Pratap Singh,19-Jun-2026 04:33 PM,4600TO9100.pdf (260.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",2026_UPIDC_1146294_2,03/EE/2026-27,Silt clearance work on the Etawah Stump from Km 4.600 to Km 9.100.,1.0,6106588.0,M/s Shree Dauji Enterprises,INR,"2,410,250.96",1,6106564,M/S ARVIND KUMAR DUBEY,12-May-2026 02:56 PM,Rejected-Finance,L3,10-Jun-2026 04:33 PM,Finance,Admitted,Dinesh Pratap Singh,10-Jun-2026 04:26 PM,,BOQ Comparative Chart,EE,Internal,"EE ADGC, ACCOUNTANT",Dinesh Pratap Singh,05-Jun-2026 01:56 PM,06-Jun-2026 04:00 PM,techsummary_2143602.pdf (487.04 KB),Technical,Admitted,Dinesh Pratap Singh,05-Jun-2026 12:42 PM,,EE,Internal,"EE ADGC, ACCOUNT",Dinesh Pratap Singh,10-Jun-2026 04:33 PM,finsummary_2143602.pdf (26.68 KB),AOC,Silt clearance work on the Etawah Stump from Km 4.600 to Km 9.100.,Silt clearance work on the Etawah Stump from Km 4.600 to Km 9.100.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,15.0,Silt clearance work on the Etawah Stump from Km 4.,283203.0,NA ,NA ,NA ,"EE, ID, Firozabad",No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||ID, Firozabad",03/EE/2026-27,2026_UPIDC_1146294_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EXECUTIVE ENGINEER,"Irrigation Division, Firozabad",944.0,Nil,Nil,No,07-May-2026 05:30 PM,12-May-2026 06:00 PM,07-May-2026 05:30 PM,12-May-2026 05:30 PM,NA ,NA ,07-May-2026 05:30 PM,12-May-2026 05:30 PM,06-Jun-2026 04:00 PM,1.0,SBI Bank,"2,60,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,2,6099502,M/s CHAUDHARI ENTERPRISES,12-May-2026 03:06 PM,Rejected-Finance,L2,10-Jun-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,6106609,M/s PARI ENTERPRISES,12-May-2026 04:23 PM,Rejected-Technical,REJECT,05-Jun-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,6106588,M/s Shree Dauji Enterprises,12-May-2026 05:21 PM,Accepted-AOC,L1,19-Jun-2026 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,5,6111198,M/S TRIPLE R CONSTRUCTION AND SUPLIERS,12-May-2026 05:05 PM,Rejected-Technical,REJECT,05-Jun-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,6,6110983,M/s VINAY KUMAR CONTRACTOR,12-May-2026 05:04 PM,Rejected-Technical,REJECT,05-Jun-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,7,6100779,Prem Chand,11-May-2026 10:55 AM,Rejected-Technical,REJECT,05-Jun-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,8,6107617,SIYA INFRATECH,12-May-2026 12:56 PM,Rejected-Technical,REJECT,05-Jun-2026 01:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
