EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"21,360",No,percentage,2.0%,Nil,Nil,767.0,Nil,Nil,No,1.0,SBI Bank,09-Apr-2026 03:00 PM,15-Apr-2026 01:00 PM,09-Apr-2026 03:00 PM,15-Apr-2026 12:00 PM,NA ,NA ,09-Apr-2026 03:00 PM,15-Apr-2026 12:00 PM,04-May-2026 03:00 PM,"EE RED, Vikas Bhawan, Ambedkarnagar","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar","Under District Ambedkarnagar, Construction of CC road from Devnath house to Bhagwandin Nishad house in Jyotipur Samaisa, Lot No 4","Under District Ambedkarnagar, Construction of CC road from Devnath house to Bhagwandin Nishad house in Jyotipur Samaisa, Lot No 4",Please refer Tender documents. ,NA ,"10,68,000",Civil Works,NA ,Tender,90.0,90.0,Ambedkarnagar,224001.0,"EE RED, Vikas Bhawan, Ambedkarnagar ","EE RED Ambedkarnagar, Vikas Bhawan, Ambedkarnagar  ",13-Apr-2026 11:00 AM ,"EE RED, Vikas Bhawan, Ambedkarnagar",No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,1697/EE RED Ambedkarnagar/25-26 Dt 11/03/2026,2026_REDUP_1135087_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,AOC,Er Shailendra Chaudhary EE RED Ambedkarnagar,Internal,,Shailendra Chaudhary,22-Jun-2026 05:58 PM,finsummary_2119170.pdf (465.38 KB),Technical,Summary,Shailendra Chaudhary,15-Apr-2026 09:37 PM,,"Er Shailendra Chaudhary EE RED Ambedkarnagar,",Internal,"Er Shailendra Chaudhary EE RED Ambedkarnagar, Er Yogesh Kumar AE RED Ambedkarnagar, Mr Anand Swaroop Yadav DAO RED Ambedkarnagar",ANAND SWAROOP YADAV,26-Apr-2026 01:55 PM,04-May-2026 03:00 PM,techsummary_2119170.pdf (350.72 KB),Finance,Summary,Shailendra Chaudhary,12-May-2026 10:47 AM,,BOQ Comparative Chart,1,6042131,M/s DV Construction and Suppliers,14-Apr-2026 08:52 AM,Accepted-AOC,AOC,23-Jun-2026 11:48 AM,1.0,6042131.0,M/s DV Construction and Suppliers,INR,"1,258,740",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMBEDKAR NAGAR,2026_REDUP_1135087_4,1697/EE RED Ambedkarnagar/25-26 Dt 11/03/2026,"Under District Ambedkarnagar, Construction of CC road from Devnath house to Bhagwandin Nishad house in Jyotipur Samaisa, Lot No 4",23-Jun-2026,"INR 1,258,740",90.0,Shailendra Chaudhary,23-Jun-2026 11:49 AM,1697_4.pdf (465.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6042093,Safi Construction,14-Apr-2026 09:56 AM,Rejected-Finance,Rejected,22-Jun-2026 05:58 PM,,,,,,,,,,,,,,,,AOC
