S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,6100367.0,NISHANK CONSTRUCTION CO,INR,"3,471,466",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1142878_1,17/PCL/GM/Zone-6/Noida/2026-27 DT 25.04.2026,Construction work of Multipurpose Hall at Govt. Girls Inter College Saini in District Meerut,1,6105013,BALAJI ENGINEERS,11-May-2026 12:09 PM,Rejected-AOC,Fourth Lowest,24-Jun-2026 04:40 PM,22-Jun-2026,"INR 3,471,466",210.0,Karmendra Kumar Agrawal,24-Jun-2026 04:40 PM,SainiDOS.pdf (565.00 KB),"Rs. 40,96,329.00",General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,19-Jun-2026 07:06 PM,finsummary_2134492.pdf (1642.86 KB),Technical,Four Bids are received. All are found Technically qualified,Karmendra Kumar Agrawal,18-Jun-2026 11:55 AM,technical_2134492.pdf,General Manager Zone-6 Noida,Internal,Project Manager Unit 33 Meerut Project Manager Unit 26 Saharanpur Accountant Unit 33 Meerut,Karmendra Kumar Agrawal,18-Jun-2026 11:57 AM,18-Jun-2026 12:00 PM,techsummary_2134492.pdf (1642.86 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s NISHANK CONSTRUCTION CO Bid is First Lowest of amount Rupees 3471466.346,Karmendra Kumar Agrawal,19-Jun-2026 07:03 PM,finance_2134492.pdf,BOQ Comparative Chart,AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,17/PCL/GM/Zone-6/Noida/2026-27 DT 25.04.2026,2026_UPPRC_1142878_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Apr-2026 09:00 AM,11-May-2026 03:00 PM,28-Apr-2026 09:00 AM,11-May-2026 02:00 PM,NA ,NA ,28-Apr-2026 09:00 AM,11-May-2026 02:00 PM,18-Jun-2026 12:00 PM,"86,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Construction work of Multipurpose Hall at Govt. Girls Inter College Saini in District Meerut,Construction work of Multipurpose Hall at Govt. Girls Inter College Saini in District Meerut,Please refer Tender documents. ,NA ,"42,56,000",Civil Works,NA ,Tender,90.0,210.0,Govt. Girls Inter College Saini in District Meerut,250004.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar",1.0,Fee/PreQual/Technical,.pdf,Technical BId,"11,800",Nil,Nil,No,AOC
,,,,,,,,,2,6103578,M/s Jai Ambika Const Co,11-May-2026 11:57 AM,Rejected-AOC,Second Lowest,24-Jun-2026 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial BId,,,,,AOC
,,,,,,,,,3,6102953,M/S MALIK CONSTRUCTION CO,11-May-2026 12:24 PM,Rejected-AOC,Third Lowest,24-Jun-2026 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6100367,NISHANK CONSTRUCTION CO,11-May-2026 01:16 PM,Accepted-AOC,First Lowest,24-Jun-2026 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
