S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,NIT with T1,01-May-2026 05:00 PM,13-May-2026 12:30 PM,01-May-2026 05:00 PM,13-May-2026 12:00 PM,NA ,NA ,01-May-2026 05:00 PM,13-May-2026 12:00 PM,20-May-2026 02:45 PM,"50,137",Yes,percentage,2.0%,Nil,Nil,EE RED Gonda,EE RED Gonda Vikas Bhawan Distt Gonda,950.0,Nil,Nil,No,Nanda Mata Sadak se Gosaipurva tak Sadak ka Navnirman Karya,Nanda Mata Sadak se Gosaipurva tak Sadak ka Navnirman Karya,Nanda Mata Sadak se Gosaipurva tak Sadak ka Navnirman Karya  ,NA ,"25,06,863",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2256/EE/RED/ENIV/NIR/25-26 Dt 31.03.2026,2026_REDUP_1144367_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Summary,Siddhartha Vikram Singh,15-May-2026 01:20 PM,,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,06-Jun-2026 05:57 PM,finsummary_2138097.pdf (1244.47 KB),Finance,Summary,Jay Bahadur Singh,06-Jun-2026 05:48 PM,,BOQ Comparative Chart,EE RED GONDA,Internal,Er JB Singh EE Er Siddhartha Vikram Singh Sri LK Chakravarti DAO,Jay Bahadur Singh,20-May-2026 02:41 PM,20-May-2026 02:45 PM,techsummary_2138097.pdf (447.22 KB),06-Jun-2026,"INR 2,500,595.55",120.0,Jay Bahadur Singh,06-Jun-2026 05:59 PM,NandMata.pdf (1244.00 KB),bond,1.0,6095661.0,M/S VARUN CONSTRUCTION,INR,"2,500,595.55",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1144367_1,2256/EE/RED/ENIV/NIR/25-26 Dt 31.03.2026,Nanda Mata Sadak se Gosaipurva tak Sadak ka Navnirman Karya,1,6101818,M/S J.M.V. ENTERPRISES,09-May-2026 09:46 PM,Rejected-Finance,L2,06-Jun-2026 05:57 PM,AOC
,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095661,M/S VARUN CONSTRUCTION,09-May-2026 12:08 PM,Accepted-AOC,L1,06-Jun-2026 05:59 PM,AOC
