Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Tender Stage
"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",Internal,"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",SHAKIL AKHTAR ANSARI,27-Jun-2026 03:13 PM,27-Jun-2026 03:30 PM,techsummary_2170807.pdf (447.32 KB),Finance,Bid Opening Summary,SHAKIL AKHTAR ANSARI,27-Jun-2026 06:29 PM,,BOQ Comparative Chart,1.0,6211924.0,AMIT CONSTRUCTION,22-Jun-2026 12:21 PM,Rejected-AOC,L2,27-Jun-2026 07:20 PM,27-Jun-2026,"INR 988,208.8",90.0,SHAKIL AKHTAR ANSARI,27-Jun-2026 07:20 PM,11.pdf (58.00 KB),AOC,1.0,6211288.0,NATIONAL TRADING COMPANY,INR,"988,208.8",Technical,Bid Opening Summary,SHAKIL AKHTAR ANSARI,22-Jun-2026 06:02 PM,,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,2026_RDUP_1158285_1,167 Date 05-06-2026 Lot No 11,gram panchayat kodhara naubarar mein pi0u0d0 puliya se gautam singh ke dera tak khdnja nimaarn karya,"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",Internal,"SHAKIL AKHTAR ANSARI, BDO, ANIL SINGH RATHAUR, JE RED, AWADHESH KUMAR PANDEY,ADO PANCHAYAT",SHAKIL AKHTAR ANSARI,27-Jun-2026 06:36 PM,finsummary_2170807.pdf (447.32 KB),AOC,09-Jun-2026 11:00 AM,22-Jun-2026 04:00 PM,09-Jun-2026 11:00 AM,22-Jun-2026 03:00 PM,NA ,NA ,09-Jun-2026 11:00 AM,22-Jun-2026 03:00 PM,27-Jun-2026 03:30 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,167 Date 05-06-2026 Lot No 11,2026_RDUP_1158285_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,500.0,BDO MURLICHHAPRA,MURLICHHAPRA,No,BDO MURLICHHAPRA,BDO OFFICE MURLICHHAPRA,"19,780",No,fixed,,BDO MURLICHHAPRA,MURLICHHAPRA,gram panchayat kodhara naubarar mein pi0u0d0 puliya se gautam singh ke dera tak khdnja nimaarn karya,gram panchayat kodhara naubarar mein pi0u0d0 puliya se gautam singh ke dera tak khdnja nimaarn karya,NIT ,NA ,"9,89,000",Civil Works,NA ,Tender,90.0,90.0,KP MURLICHHAPRA,277204.0,NA ,NA ,NA ,BDO OFFICE MURLICHHAPRA,No ,No,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,2.0,6211288.0,NATIONAL TRADING COMPANY,22-Jun-2026 01:52 AM,Accepted-AOC,L1,27-Jun-2026 07:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,AOC
,,,,,,,,,,,,,3.0,6211320.0,RAM JI SINGH,22-Jun-2026 02:39 AM,Rejected-AOC,L3,27-Jun-2026 07:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,AOC
