Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,13/RED/E-Tender/2026-27 Date 02-04-2026,2026_REDUP_1137177_98,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,02-May-2026 09:00 AM,09-May-2026 11:00 AM,02-May-2026 09:00 AM,08-May-2026 06:00 PM,NA ,NA ,02-May-2026 09:00 AM,08-May-2026 06:00 PM,18-May-2026 11:00 AM,VIKAS BHAWAN FATEHPUR,VIKAS BHAWAN FATEHPUR,Gram Khairapur Majre Katoghan Me Khairapur Se Sainiyapur Tak Ineterlocking Road Ka Nirman,Gram Khairapur Majre Katoghan Me Khairapur Se Sainiyapur Tak Ineterlocking Road Ka Nirman,PREFIRED NIT ,NA ,"32,10,000",Civil Works,NA ,Tender,90.0,90.0,FATEHPUR,212601.0,VIKAS BHAWAN FATEHPUR ,VIKAS BHAWAN FATEHPUR ,05-May-2026 12:00 PM ,VIKAS BHAWAN FATEHPUR,No ,No,"65,000",No,fixed,,Nil,Nil,AOC,1.0,6098313.0,DSP INTERPRISES,INR,"3,174,741","DAO, AE, EE",Internal,,VIKAS KUREEL,22-May-2026 04:42 PM,finsummary_2125097.pdf (287.90 KB),Finance,Summary,VIKAS KUREEL,20-May-2026 05:56 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE FATEHPUR,2026_REDUP_1137177_98,13/RED/E-Tender/2026-27 Date 02-04-2026,Gram Khairapur Majre Katoghan Me Khairapur Se Sainiyapur Tak Ineterlocking Road Ka Nirman,1.0,6098313.0,DSP INTERPRISES,08-May-2026 01:54 PM,Accepted-AOC,AWARDED,27-Jun-2026 04:22 PM,26-May-2026,"INR 3,174,741",90.0,VIKAS KUREEL,27-Jun-2026 04:22 PM,Khairapur.pdf (401.00 KB),Technical,Summary,VIKAS KUREEL,12-May-2026 02:44 PM,,"DAO, AE, EE",Internal,,VIKAS KUREEL,16-May-2026 05:17 PM,18-May-2026 11:00 AM,techsummary_2125097.pdf (273.58 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,6099309.0,M/S SHIVA CONSTRUCTION AND SUPPLIERS,08-May-2026 04:01 PM,Rejected-Finance,REJECT,22-May-2026 04:42 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
