Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Executive Engineer,Internal,,Avinash Kumar,07-May-2026 05:28 PM,07-May-2026 05:30 PM,techsummary_2132070.pdf (2336.46 KB),Technical,ok,Parmod Kumar,02-May-2026 04:34 PM,technical_2132070.pdf,06-Jun-2026,"INR 1,408,448.681",90.0,Avinash Kumar,16-Jun-2026 10:44 AM,BidFoundsuccessfull.pdf (19.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1141600_19,1312/EERED/TENDER/2025-26/ Dt 30-03-2026,GRAM KHERI KRMU MAI VIJAY MALIK KE BAGH SE SAINT FRANSIS KE GALI KI AOR CC OR INTERLOCKING TILES NIRMAN KARYA.,1,6078128,M/S MEDHA ENTERPRISES,29-Apr-2026 09:49 PM,Accepted-AOC,L1,16-Jun-2026 10:44 AM,1.0,6078128.0,M/S MEDHA ENTERPRISES,INR,"1,408,448.681",Executive Engineer,Internal,,Avinash Kumar,06-Jun-2026 06:19 PM,finsummary_2132070.pdf (413.04 KB),Finance,OK,Avinash Kumar,07-May-2026 06:30 PM,,BOQ Comparative Chart,AOC,25-Apr-2026 10:00 AM,02-May-2026 12:30 PM,25-Apr-2026 10:00 AM,30-Apr-2026 10:30 AM,NA ,NA ,25-Apr-2026 10:00 AM,30-Apr-2026 10:30 AM,07-May-2026 05:30 PM,EE RED Shamli,"EE RED Office, Shamli",GRAM KHERI KRMU MAI VIJAY MALIK KE BAGH SE SAINT FRANSIS KE GALI KI AOR CC OR INTERLOCKING TILES NIRMAN KARYA.,GRAM KHERI KRMU MAI VIJAY MALIK KE BAGH SE SAINT FRANSIS KE GALI KI AOR CC OR INTERLOCKING TILES NIRMAN KARYA.,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,90.0,SHAMLI,247776.0,NA ,NA ,NA ,EE RED Office Shamli,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,1312/EERED/TENDER/2025-26/ Dt 30-03-2026,2026_REDUP_1141600_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,"34,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,714",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,6074020,M/S SAHRAWAT CONTRACTOR,29-Apr-2026 06:27 PM,Rejected-Finance,L2,06-Jun-2026 06:19 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,6074035,M/S VAIBHAV BUILDERS,29-Apr-2026 06:35 PM,Rejected-Finance,L3,06-Jun-2026 06:19 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
