Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
29-Jun-2026,"INR 1,765,898.58",90.0,Jayprakash Dhawan,29-Jun-2026 03:34 PM,NAND.pdf (195.00 KB),l1,1,6071295,H R K ENTERPRISES,28-Apr-2026 02:17 PM,Rejected-Finance,L3,29-Jun-2026 03:31 PM,1.0,6071229.0,M/s Badal Enterprises,INR,"1,765,898.58",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,2026_REDUP_1140864_1,42/EE RED/ 2026-27 DATE- 07.04.2026,V.K KONE KE GRAM PANCHAYAT KONE ME KONE VINDHAMGANJ MARGE SE NAND LAL HALWAI KE GHAR TAK CC ROAD KA NIRMAN,Finance,attached,Jayprakash Dhawan,29-Jun-2026 03:27 PM,finance_2130474.pdf,BOQ Comparative Chart,EE RED,Internal,ae dao,Sanjay Srivastava,02-Jun-2026 05:55 PM,04-Jun-2026 12:00 PM,techsummary_2130474.pdf (539.78 KB),Technical,attached,Sanjay Srivastava,02-Jun-2026 05:52 PM,technical_2130474.pdf,EE,Internal,AE DAO,Jayprakash Dhawan,29-Jun-2026 03:31 PM,finsummary_2130474.pdf (194.61 KB),AOC,"42,000",No,fixed,,Nil,Nil,EE RED,URMORA SONBHADRA,V.K KONE KE GRAM PANCHAYAT KONE ME KONE VINDHAMGANJ MARGE SE NAND LAL HALWAI KE GHAR TAK CC ROAD KA NIRMAN,V.K KONE KE GRAM PANCHAYAT KONE ME KONE VINDHAMGANJ MARGE SE NAND LAL HALWAI KE GHAR TAK CC ROAD KA NIRMAN,as per nit and t1 ,NA ,,Civil Works,NA ,Tender,90.0,90.0,kone,231216.0,NA ,NA ,NA ,EE RED,No ,No,23-Apr-2026 03:00 PM,30-Apr-2026 02:00 PM,23-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,NA ,NA ,23-Apr-2026 03:00 PM,30-Apr-2026 12:00 PM,04-Jun-2026 12:00 PM,"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,42/EE RED/ 2026-27 DATE- 07.04.2026,2026_REDUP_1140864_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tech doc,1.0,SBI Bank,AOC
,,,,,,,2,6071229,M/s Badal Enterprises,28-Apr-2026 01:58 PM,Accepted-AOC,l1,29-Jun-2026 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,fc doc,,,AOC
,,,,,,,3,6071262,Suresh Nath,28-Apr-2026 02:07 PM,Rejected-Finance,L2,29-Jun-2026 03:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
