Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical,SCRAPPING WORK IN KASHIDASPUR DRAIN FROM KM. 3.500 TO KM. 0.000,SCRAPPING WORK IN KASHIDASPUR DRAIN FROM KM. 3.500 TO KM. 0.000,Please refer Tender documents. ,NA ,"1,40,000",Civil Works,NA ,Tender,90.0,10.0,ASSISTANT ENGINEER IV SSK36 JAUNPUR,222002.0,NA ,NA ,NA ,ASSISTANT ENGINEER IV SSK36 JAUNPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",01/AEIV/2026-27 Lot 28,2026_UPIDC_1151648_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,679.0,Nil,Nil,No,"2,800",Yes,fixed,,Nil,Nil,ASSISTANT ENGINEER IV SSK36 JAUNPUR,ASSISTANT ENGINEER IV SSK36 JAUNPUR,23-May-2026 11:00 AM,30-May-2026 02:00 PM,23-May-2026 11:00 AM,30-May-2026 01:00 PM,NA ,NA ,23-May-2026 11:00 AM,30-May-2026 01:00 PM,01-Jun-2026 09:00 AM,1.0,SBI Bank,AOC,NARSINGH RAM,Internal,,Narsingh Ram,31-May-2026 03:39 PM,01-Jun-2026 09:00 AM,techsummary_2157154.pdf (196.12 KB),Finance,ok,Narsingh Ram,29-Jun-2026 02:15 PM,finance_2157154.pdf,BOQ Comparative Chart,NARSINGH RAM,Internal,,Narsingh Ram,29-Jun-2026 02:20 PM,finsummary_2157154.pdf (199.71 KB),Technical,ok,Narsingh Ram,31-May-2026 03:20 PM,,1,6154168,M/S B D S ENTERPRISES,30-May-2026 12:23 PM,Accepted-AOC,L1,29-Jun-2026 02:22 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD - 36 Jaunpur",2026_UPIDC_1151648_1,01/AEIV/2026-27 Lot 28,SCRAPPING WORK IN KASHIDASPUR DRAIN FROM KM. 3.500 TO KM. 0.000,1.0,6154168.0,M/S B D S ENTERPRISES,INR,"62,320",29-Jun-2026,"INR 62,320",10.0,Narsingh Ram,29-Jun-2026 02:22 PM,28.pdf (382.00 KB),AOC
2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6151558,RAJESH KUMAR SINGH,29-May-2026 02:44 PM,Rejected-Finance,L3,29-Jun-2026 02:20 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6149990,RAJNISH CONSTRUCTION WORKS,28-May-2026 06:41 PM,Rejected-Finance,L4,29-Jun-2026 02:20 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6152932,RAMNAYAN SINGH CONSTRUCTION,30-May-2026 10:17 AM,Rejected-Finance,L2,29-Jun-2026 02:20 PM,,,,,,,,,,,,,,,,AOC
