Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
23-May-2026,"INR 480,243",60.0,Rajeev Kumar,01-Jun-2026 01:02 PM,work33.pdf (313.00 KB),1,6094492,M/S ABBASI CONSTRUCTION,06-May-2026 09:58 PM,Accepted-AOC,BELOW,01-Jun-2026 01:03 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Khatauli Muzaffarnagar,2026_DOLBU_1137813_1,54/33/NPPKHT/2026-27 DATE-17/04/2026,WARD NO-04 SADDIKNAGAR BUDHANA ROAD PAR 4 INCH PVC PAYJAL PIPE LINE BICHANE KA KARY,1.0,6094492.0,M/S ABBASI CONSTRUCTION,INR,"480,243",Technical,TECHNICAL,Rajeev Kumar,13-May-2026 12:04 PM,technical_2124478.pdf,CHAIRMAN EO JE,Internal,,Rajeev Kumar,19-May-2026 01:44 PM,finsummary_2124478.pdf (1882.19 KB),Finance,FINANCE,Rajeev Kumar,18-May-2026 11:41 AM,finance_2124478.pdf,BOQ Comparative Chart,CHAIRMAN AND EXICUTIVE OFFICER,Internal,CHAIRMAN AND EXICUTIVE OFFICER JE,Rajeev Kumar,14-May-2026 01:40 PM,14-May-2026 02:00 PM,techsummary_2124478.pdf (2063.90 KB),AOC,"1,139",EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,No,"48,261",No,percentage,10.0%,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,1.0,FDR - Fixed Deposit,17-Apr-2026 02:00 PM,08-May-2026 02:00 PM,17-Apr-2026 02:00 PM,08-May-2026 12:00 PM,NA ,NA ,17-Apr-2026 02:00 PM,08-May-2026 12:00 PM,14-May-2026 02:00 PM,WARD NO-04 SADDIKNAGAR BUDHANA ROAD PAR 4 INCH PVC PAYJAL PIPE LINE BICHANE KA KARY,WARD NO-04 SADDIKNAGAR BUDHANA ROAD PAR 4 INCH PVC PAYJAL PIPE LINE BICHANE KA KARY,Please refer Tender documents. ,NA ,"4,82,608",Water Supply,PIPE LINE ,Tender,90.0,60.0,WORK,251201.0,NA ,NA ,NA ,EXICUTIVE OFFICER NAGAR PALIKA PARISHAD KHATAULI,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Khatauli Muzaffarnagar,54/33/NPPKHT/2026-27 DATE-17/04/2026,2026_DOLBU_1137813_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,2,6093701,RAKESH KUMAR CONTRECTOR,06-May-2026 02:47 PM,Rejected-AOC,ABOVE,01-Jun-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,3,6091709,W A CONTRACTOR,05-May-2026 07:34 PM,Rejected-AOC,ABOVE,01-Jun-2026 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
