Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Under District Gorakhpur, Construction of Road from Sagar Yadav farm to Avnish Mishra farm via Lahidari in block Gagaha village Bela, Lot No 32","Under District Gorakhpur, Construction of Road from Sagar Yadav farm to Avnish Mishra farm via Lahidari in block Gagaha village Bela, Lot No 32",Please refer Tender documents. ,NA ,"1,08,84,000",Civil Works,NA ,Tender,90.0,NA ,Gorakhpur,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",11-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,1.0,SBI Bank,"2,17,680",No,percentage,2.0%,Nil,Nil,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",06-May-2026 11:00 AM,19-May-2026 12:30 PM,06-May-2026 11:00 AM,18-May-2026 12:00 PM,NA ,NA ,06-May-2026 11:00 AM,18-May-2026 12:00 PM,02-Jun-2026 12:00 PM,"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,07/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,2026_REDUP_1145688_32,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,AOC,Finance,Summary,Dileep Shukla,02-Jun-2026 05:52 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,26-Jun-2026 04:40 PM,finsummary_2141975.pdf (1408.87 KB),1.0,6111591.0,M/S BUDDHI SAGAR SINGH,INR,"12,819,349.25",1,6111591,M/S BUDDHI SAGAR SINGH,15-May-2026 02:33 PM,Accepted-AOC,AoC,26-Jun-2026 04:43 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1145688_32,07/SE RED Gorakhpur/Gorakhpur/26-27 Dt 02/04/2026,"Under District Gorakhpur, Construction of Road from Sagar Yadav farm to Avnish Mishra farm via Lahidari in block Gagaha village Bela, Lot No 32",26-Jun-2026,"INR 12,819,349.25",180.0,Dileep Shukla,26-Jun-2026 04:43 PM,07_32.pdf (1409.00 KB),Technical,Summary,Dileep Shukla,19-May-2026 04:03 PM,,Er Isham Singh CE RED East,Internal,"Er Isham Singh CE RED East, Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Katyayani Prasad DAO RED Gorakhpur",Dileep Shukla,27-May-2026 03:21 PM,02-Jun-2026 12:00 PM,techsummary_2141975.pdf (1127.55 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),AOC,,,,,,,,,,,,,,,,,,2,6119572,M/S YASH TRADERS,17-May-2026 09:16 AM,Rejected-Finance,Rejected,26-Jun-2026 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
