Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
23-Jun-2026,"INR 68,905.5",15.0,Anand Kumar Dubey,24-Jun-2026 12:15 PM,ShahpurKurmaul.pdf (434.00 KB),Contractor M/s Suryansh Contractor has quoted the lowest rate after qualifying the technical and financial bids therfore the contract is awarded to him,1.0,6155174.0,M/S SURYANSH CONTRACTOR,INR,"68,905.5","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||IDT, akbarpur",2026_UPIDC_1153207_3,154/AEIII/IDT/Tender/Dt. 18/05/26,Lot 04 Shahpur Kurmaul,1,6158245,BHAGWAN CONTRACTION,01-Jun-2026 12:19 PM,Rejected-Finance,HIGHER RATE,23-Jun-2026 01:08 PM,Finance,Admitted for Financial Evaluation,Anand Kumar Dubey,02-Jun-2026 04:30 PM,,BOQ Comparative Chart,Anand Kumar Dubey AEIII,Internal,Assistant Engineer IIIrd and Assistant Engineer IInd,Anand Kumar Dubey,02-Jun-2026 03:10 PM,02-Jun-2026 03:30 PM,techsummary_2160365.pdf (421.58 KB),Technical,All Bids Admitted,Anand Kumar Dubey,02-Jun-2026 02:51 PM,technical_2160365.pdf,Anand Kumar Dubey AEIII,Internal,Anand kumar Dubey AEIII Sanjeev Sonkar AEI,Anand Kumar Dubey,23-Jun-2026 01:08 PM,finsummary_2160365.pdf (204.92 KB),AOC,25-May-2026 12:30 PM,01-Jun-2026 02:00 PM,25-May-2026 12:30 PM,01-Jun-2026 12:30 PM,NA ,NA ,25-May-2026 12:30 PM,01-Jun-2026 12:30 PM,02-Jun-2026 03:30 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,Lot 04 Shahpur Kurmaul,Lot 04 Earth work in Clearance of Shahpur Kurmaul Drain from Km. 3.000 to Km. 0.000,Please refer Tender documents. ,NA ,,Civil Works - Others,Drain Clearance ,Rate Contract,90.0,15.0,Ambedkarnagar,224190.0,NA ,NA ,NA ,"Office of Assistant Engineer IIIrd, I.D.Tanda, Abn",No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||IDT, akbarpur",154/AEIII/IDT/Tender/Dt. 18/05/26,2026_UPIDC_1153207_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Assistant Engineer III,"Office of Assistant Engineer IIIrd, Irrigation Division Tanda, Ambedkar Nagar","14,000",No,fixed,,Nil,Nil,289.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6155439,CHANDRIKA PRASAD GENERAL ORDER SUPPLIER,30-May-2026 09:35 PM,Rejected-Finance,HIGHER RATE,23-Jun-2026 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6156616,M/S Asha Ram Verma Thekedar,31-May-2026 06:42 PM,Rejected-Finance,HIGHER RATE,23-Jun-2026 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6156079,M/S ASHUTOSH PRIME CONSTRUCTION,31-May-2026 02:13 PM,Rejected-Finance,HIGHER RATE,23-Jun-2026 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,6155174,M/S SURYANSH CONTRACTOR,01-Jun-2026 11:25 AM,Accepted-AOC,Ist Lowest,24-Jun-2026 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,6156651,SHIV POOJAN VERMA,31-May-2026 05:39 PM,Rejected-Finance,HIGHER RATE,23-Jun-2026 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
