Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
05-Jun-2026,"INR 2,520,145.394",90.0,Avinash Kumar,16-Jun-2026 11:40 AM,BidFoundsuccessfull.pdf (19.00 KB),Technical,OK,Parmod Kumar,02-May-2026 06:17 PM,technical_2132895.pdf,Executive Engineer,Internal,,Avinash Kumar,12-May-2026 04:27 PM,12-May-2026 04:30 PM,techsummary_2132895.pdf (3174.61 KB),1.0,6075342.0,SHREE KRISHNA CONSTRUCTION,INR,"2,520,145.394",Executive Engineer,Internal,,Parmod Kumar,17-May-2026 04:58 PM,finsummary_2132895.pdf (19.28 KB),Finance,OK,Parmod Kumar,12-May-2026 05:40 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,2026_REDUP_1141979_10,1314/EERED/TENDER/2025-26/ Dt 30-03-2026,10- Construction of CC road/drain from Bhumiya towards Govardhan house in village Sonta.,1,6072797,M/S GULZAR ENTERPRISES & SUPPLIERS,28-Apr-2026 09:31 PM,Rejected-Finance,L2,17-May-2026 04:58 PM,AOC,10- Construction of CC road/drain from Bhumiya towards Govardhan house in village Sonta.,10- Construction of CC road/drain from Bhumiya towards Govardhan house in village Sonta.,Please refer Tender documents. ,NA ,,Construction Works,NA ,Tender,90.0,90.0,SHAMLI,247776.0,NA ,NA ,NA ,EE RED Office Shamli,No ,No,EE RED Shamli,EE RED Office Shamli,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI,1314/EERED/TENDER/2025-26/ Dt 30-03-2026,2026_REDUP_1141979_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical Docoments,"2,714",Nil,Nil,No,1.0,SBI Bank,25-Apr-2026 05:00 PM,02-May-2026 12:30 PM,25-Apr-2026 05:00 PM,30-Apr-2026 06:00 PM,NA ,NA ,25-Apr-2026 05:00 PM,30-Apr-2026 06:00 PM,12-May-2026 04:30 PM,"51,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6075342,SHREE KRISHNA CONSTRUCTION,29-Apr-2026 08:35 PM,Accepted-AOC,L1,16-Jun-2026 11:40 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,AOC
