S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
1.0,6068943.0,SHIV CONSTRUCTION,INR,"2,137,642",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,2026_REDUP_1139817_3,1617/RED/cashier/25-26 dt 20-03-2026,Gram bishnot mein rafal ke Makan se navab Singh ke Makan ki or CC sadak V nail Nirman,1.0,6064836.0,RAJ KUMAR CONTRACTOR,27-Apr-2026 06:23 PM,Rejected-Finance,L2,25-May-2026 07:16 PM,02-Jun-2026,"INR 2,137,642",90.0,Rajendra Kumar,02-Jun-2026 12:10 PM,dd.pdf (98.00 KB),ok,Ravi,Internal,Pavan kumar Sandeep kumar agarwal Assistant Engineer,Rajendra Kumar,25-May-2026 07:16 PM,finsummary_2128688.pdf (98.11 KB),Technical,ok,Rajendra Kumar,06-May-2026 06:51 PM,,Ravi,Internal,sandeep kuamar aggarwall pavan kumar,SANDEEP KUMAR AGARWAL,07-May-2026 05:45 PM,11-May-2026 12:00 PM,techsummary_2128688.pdf (98.16 KB),Finance,ok,Rajendra Kumar,25-May-2026 07:14 PM,,BOQ Comparative Chart,AOC,Executive Engineer,EE red saharanpur vikas bhawan delhi road saharanpur,1.0,Fee/PreQual/Technical,.pdf,Technical document,23-Apr-2026 10:00 AM,28-Apr-2026 12:30 PM,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,NA ,NA ,23-Apr-2026 10:00 AM,28-Apr-2026 12:00 PM,11-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SAHARANPUR,1617/RED/cashier/25-26 dt 20-03-2026,2026_REDUP_1139817_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gram bishnot mein rafal ke Makan se navab Singh ke Makan ki or CC sadak V nail Nirman,Gram bishnot mein rafal ke Makan se navab Singh ke Makan ki or CC sadak V nail Nirman,Gram bishnot mein rafal ke Makan se navab Singh ke Makan ki or CC sadak V nail Nirman ,NA ,"21,70,000",Civil Works,NA ,Tender,90.0,90.0,EE red saharanpur,247001.0,EE red saharanpur vikas bhawan delhi road saharanp ,EE red saharanpur vikas bhawan delhi road saharanpur ,25-Apr-2026 12:00 PM ,EE red saharanpur vikas bhawan delhi road saharanp,No ,No,"43,500",Yes,fixed,,Nil,Nil,854.0,Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,2.0,6068943.0,SHIV CONSTRUCTION,28-Apr-2026 12:10 AM,Accepted-AOC,ok,02-Jun-2026 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,fess end emd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,As per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
