Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"2,354",Nil,Nil,No,9. 9Vikaas khand baah ke graam daagaroopuraa men aabaadee bhaag men CC nirmaan kaary.,9. 9Vikaas khand baah ke graam daagaroopuraa men aabaadee bhaag men CC nirmaan kaary.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,AGRA,282002.0,NA ,NA ,NA ,SE RED AGRA,No ,No,"86,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,21-May-2026 10:00 AM,28-May-2026 02:30 PM,21-May-2026 10:00 AM,28-May-2026 12:00 PM,NA ,NA ,21-May-2026 10:00 AM,28-May-2026 12:00 PM,15-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,02/ SERED 2026-27 DT01-04-2026,2026_REDUP_1150633_9,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE RED AGRA,SE RED AGRA,1,Fee/PreQual/Technical,.pdf,SBD,AOC,Finance,financial,Dinesh Singh,16-Jun-2026 02:52 PM,,BOQ Comparative Chart,SERED,Internal,,Dinesh Singh,12-Jun-2026 07:03 PM,15-Jun-2026 12:00 PM,techsummary_2154898.pdf (92.57 KB),Technical,Technical,Dinesh Singh,29-May-2026 02:09 PM,,SE RED,Internal,,Dinesh Singh,17-Jun-2026 05:53 PM,finsummary_2154898.pdf (60.31 KB),18-Jun-2026,"INR 4,225,789.39",120.0,Dinesh Singh,28-Jun-2026 10:01 PM,Dagru_pura.pdf (182.00 KB),AOC,1,6140441,SANTOSH SINGH GEHLOTH,26-May-2026 03:45 PM,Accepted-AOC,AOC,28-Jun-2026 10:03 PM,1.0,6140441.0,SANTOSH SINGH GEHLOTH,INR,"4,225,789.39",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,2026_REDUP_1150633_9,02/ SERED 2026-27 DT01-04-2026,9. 9Vikaas khand baah ke graam daagaroopuraa men aabaadee bhaag men CC nirmaan kaary.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6137146,TANYA CONSTRUCTION,26-May-2026 01:03 PM,Rejected-Finance,L2,17-Jun-2026 05:53 PM,,,,,,,,,,AOC
