Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
03-Jun-2026,"INR 24,060,627.191",360.0,Rajesh Verma,03-Jun-2026 06:08 PM,chaviAOC.pdf (1180.00 KB),1,6029388,AJAY SHARMA,06-Apr-2026 12:44 PM,Rejected-AOC,L2 Firm,03-Jun-2026 06:08 PM,1.0,6032290.0,chhavi enterprises,INR,"24,060,627.191",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),2026_UPPRC_1128226_2,29/PCL/GM/ZONE-2/BLY/2025-26,"CONSTRUCTION OF HOSTEL BLOCK AT KASTURBA GANDHI BALIKA VIDYALAYA, CHANDAUSI NAGAR, DISTT- SAMBHAL (U.P)",Finance,Enclosed,Rajesh Verma,03-Jun-2026 05:49 PM,finance_2104304.pdf,BOQ Comparative Chart,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-21, Accountant",Rajesh Verma,17-Apr-2026 06:25 PM,20-Apr-2026 04:00 PM,techsummary_2104304.pdf (684.38 KB),Technical,Enclosed,Rajesh Verma,17-Apr-2026 05:54 PM,technical_2104304.pdf,General ManagerZone-2,Internal,"General ManagerZone-2, General ManagerZone-5, Project Manager Unit-21, Accountant",Rajesh Verma,03-Jun-2026 05:58 PM,finsummary_2104304.pdf (684.38 KB),AOC,General Manager Zone-2,"General Manager, Zone-2, U.P. Projects Corporation Ltd. 14, Chandra Shekar Nagar Colony, Tulasherpur, Bareilly",1,Fee/PreQual/Technical,.pdf,BID Document,"17,700",Nil,Nil,No,"CONSTRUCTION OF HOSTEL BLOCK AT KASTURBA GANDHI BALIKA VIDYALAYA, CHANDAUSI NAGAR, DISTT- SAMBHAL (U.P)","CONSTRUCTION OF HOSTEL BLOCK AT KASTURBA GANDHI BALIKA VIDYALAYA, CHANDAUSI NAGAR, DISTT- SAMBHAL (U.P)",As per BID Document ,NA ,"2,42,55,000",Civil Works,NA ,Tender,90.0,365.0,"CHANDAUSI NAGAR, DISTT- SAMBHAL (U.P)",244302.0,NA ,NA ,NA ,Bareilly,No ,No,20-Mar-2026 02:00 PM,06-Apr-2026 03:00 PM,20-Mar-2026 02:00 PM,06-Apr-2026 01:00 PM,NA ,NA ,20-Mar-2026 02:00 PM,06-Apr-2026 01:00 PM,20-Apr-2026 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD),29/PCL/GM/ZONE-2/BLY/2025-26,2026_UPPRC_1128226_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"4,85,000",No,fixed,,Nil,Nil,AOC
,,,,,,2,6032290,chhavi enterprises,06-Apr-2026 12:33 PM,Accepted-AOC,L1 Firm,03-Jun-2026 06:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
